JobID,ee1a3806-c397-4abe-822e-895e451863a7
date,avg
03/27/2015,0.0
03/28/2015,0.05000000074505806
03/29/2015,0.0
03/30/2015,0.0
03/31/2015,0.0
04/01/2015,0.0
04/02/2015,0.0
04/03/2015,0.0
04/04/2015,0.10000000149011612
04/05/2015,0.05000000074505806
04/06/2015,0.05000000074505806
04/07/2015,0.0
04/08/2015,0.0
04/09/2015,2.0
04/10/2015,0.0
04/11/2015,0.0
04/12/2015,0.0
04/13/2015,0.0
04/14/2015,0.0
04/15/2015,0.0
04/16/2015,0.0
04/17/2015,0.0
04/18/2015,0.0
04/19/2015,0.0
04/20/2015,0.0
04/21/2015,0.0
04/22/2015,0.0
04/23/2015,0.0
04/24/2015,0.0
04/25/2015,0.0
04/26/2015,0.0
04/27/2015,0.0
04/28/2015,0.05000000074505806
04/29/2015,0.0
04/30/2015,0.5
05/01/2015,0.0
05/02/2015,0.30000001192092896
05/03/2015,0.0
05/04/2015,1.4500000476837158
05/05/2015,0.10000000149011612
05/06/2015,0.15000000596046448
05/07/2015,0.25
05/08/2015,0.10000000149011612
05/09/2015,0.0
05/10/2015,0.0
05/11/2015,0.0
05/12/2015,0.0
05/13/2015,0.0
05/14/2015,0.0
05/15/2015,0.0
05/16/2015,0.3499999940395355
05/17/2015,0.0
05/18/2015,0.0
05/19/2015,0.0
05/20/2015,0.0
05/21/2015,0.0
05/22/2015,0.5
05/23/2015,0.0
05/24/2015,0.0
05/25/2015,0.0
05/26/2015,0.0
05/27/2015,0.4000000059604645
05/28/2015,0.0
05/29/2015,0.0
05/30/2015,0.20000000298023224
05/31/2015,2.0500001907348633
06/01/2015,0.10000000149011612
06/02/2015,0.0
06/03/2015,0.800000011920929
06/04/2015,0.0
06/05/2015,0.0
06/06/2015,0.05000000074505806
06/07/2015,0.0
06/08/2015,0.0
06/09/2015,0.0
06/10/2015,0.05000000074505806
06/11/2015,0.20000000298023224
06/12/2015,0.3500000238418579
06/13/2015,0.20000000298023224
06/14/2015,0.30000001192092896
06/15/2015,0.05000000074505806
06/16/2015,0.8500000238418579
06/17/2015,1.9000000953674316
06/18/2015,0.30000001192092896
06/19/2015,0.0
06/20/2015,0.0
06/21/2015,0.45000001788139343
06/22/2015,0.0
06/23/2015,0.0
06/24/2015,0.0
06/25/2015,0.0
06/26/2015,0.0
06/27/2015,0.0
06/28/2015,0.0
06/29/2015,0.0
06/30/2015,3.299999952316284
07/01/2015,6.550000190734863
07/02/2015,0.15000000596046448
07/03/2015,0.550000011920929
07/04/2015,0.0
07/05/2015,0.0
07/06/2015,0.10000000149011612
07/07/2015,0.0
07/08/2015,5.0
07/09/2015,60.85000228881836
07/10/2015,2.299999952316284
07/11/2015,0.25
07/12/2015,0.25
07/13/2015,0.6000000238418579
07/14/2015,0.3499999940395355
07/15/2015,1.9500000476837158
07/16/2015,0.0
07/17/2015,0.0
07/18/2015,0.0
07/19/2015,2.049999952316284
07/20/2015,0.05000000074505806
07/21/2015,0.0
07/22/2015,0.0
07/23/2015,0.05000000074505806
07/24/2015,5.5
07/25/2015,23.150001525878906
07/26/2015,1.4000000953674316
07/27/2015,12.449999809265137
07/28/2015,17.899999618530273
07/29/2015,4.300000190734863
07/30/2015,26.950000762939453
07/31/2015,9.300000190734863
08/01/2015,15.5
08/02/2015,3.0
08/03/2015,0.05000000074505806
08/04/2015,7.900000095367432
08/05/2015,6.350000381469727
08/06/2015,0.0
08/07/2015,0.0
08/08/2015,0.05000000074505806
08/09/2015,25.75
08/10/2015,1.5
08/11/2015,0.05000000074505806
08/12/2015,11.649999618530273
08/13/2015,1.100000023841858
08/14/2015,63.85000228881836
08/15/2015,11.649999618530273
08/16/2015,0.8999999761581421
08/17/2015,24.25
08/18/2015,0.9500000476837158
08/19/2015,6.350000381469727
08/20/2015,38.85000228881836
08/21/2015,50.400001525878906
08/22/2015,63.05000305175781
08/23/2015,6.199999809265137
08/24/2015,0.800000011920929
08/25/2015,34.70000076293945
08/26/2015,0.45000001788139343
08/27/2015,0.0
08/28/2015,1.850000023841858
08/29/2015,43.25
08/30/2015,5.900000095367432
08/31/2015,0.75
09/01/2015,28.75
09/02/2015,0.10000000149011612
09/03/2015,24.650001525878906
09/04/2015,7.0
09/05/2015,0.0
09/06/2015,24.400001525878906
09/07/2015,19.450000762939453
09/08/2015,0.30000001192092896
09/09/2015,0.0
09/10/2015,24.350000381469727
09/11/2015,0.0
09/12/2015,3.9000000953674316
09/13/2015,18.0
09/14/2015,0.45000001788139343
09/15/2015,0.6499999761581421
09/16/2015,35.75
09/17/2015,0.15000000596046448
09/18/2015,0.0
09/19/2015,1.25
09/20/2015,18.149999618530273
09/21/2015,3.450000047683716
09/22/2015,16.200000762939453
09/23/2015,12.0
09/24/2015,0.7000000476837158
09/25/2015,0.0
09/26/2015,2.5
09/27/2015,46.849998474121094
09/28/2015,22.649999618530273
09/29/2015,2.700000047683716
09/30/2015,7.400000095367432
10/01/2015,1.0
10/02/2015,4.650000095367432
10/03/2015,12.850000381469727
10/04/2015,0.75
10/05/2015,0.0
10/06/2015,25.450000762939453
10/07/2015,2.5
10/08/2015,0.0
10/09/2015,0.0
10/10/2015,0.0
10/11/2015,0.0
10/12/2015,0.0
10/13/2015,17.75
10/14/2015,32.20000076293945
10/15/2015,15.90000057220459
10/16/2015,1.600000023841858
10/17/2015,0.550000011920929
10/18/2015,0.0
10/19/2015,0.20000000298023224
10/20/2015,1.100000023841858
10/21/2015,7.25
10/22/2015,0.8500000238418579
10/23/2015,20.100000381469727
10/24/2015,0.0
10/25/2015,12.0
10/26/2015,3.0
10/27/2015,0.3500000238418579
10/28/2015,0.0
10/29/2015,0.0
10/30/2015,0.3500000238418579
10/31/2015,0.05000000074505806
11/01/2015,0.10000000149011612
11/02/2015,2.8500001430511475
11/03/2015,23.450000762939453
11/04/2015,0.15000000596046448
11/05/2015,0.0
11/06/2015,0.0
11/07/2015,0.0
11/08/2015,0.0
11/09/2015,0.0
11/10/2015,0.0
11/11/2015,0.10000000149011612
11/12/2015,4.850000381469727
11/13/2015,5.050000190734863
11/14/2015,0.6000000238418579
11/15/2015,0.0
11/16/2015,0.0
11/17/2015,1.850000023841858
11/18/2015,0.0
11/19/2015,0.25
11/20/2015,0.0
11/21/2015,0.0
11/22/2015,0.44999998807907104
11/23/2015,0.05000000074505806
11/24/2015,0.0
11/25/2015,6.0
11/26/2015,0.05000000074505806
11/27/2015,0.10000000149011612
11/28/2015,1.2000000476837158
11/29/2015,0.30000001192092896
11/30/2015,0.8500000238418579
12/01/2015,0.10000000149011612
12/02/2015,0.0
12/03/2015,0.0
12/04/2015,0.0
12/05/2015,0.0
12/06/2015,0.0
12/07/2015,0.0
12/08/2015,0.0
12/09/2015,0.0
12/10/2015,0.3500000238418579
12/11/2015,0.7000000476837158
12/12/2015,5.449999809265137
12/13/2015,0.3499999940395355
12/14/2015,0.10000000149011612
12/15/2015,0.15000000596046448
12/16/2015,0.05000000074505806
12/17/2015,0.0
12/18/2015,0.0
12/19/2015,0.0
12/20/2015,0.0
12/21/2015,0.0
12/22/2015,0.0
12/23/2015,0.0
12/24/2015,0.05000000074505806
12/25/2015,0.0
12/26/2015,0.9500000476837158
12/27/2015,4.199999809265137
12/28/2015,0.5
12/29/2015,0.10000000149011612
12/30/2015,3.3500001430511475
12/31/2015,0.0
01/01/2016,0.0
01/02/2016,0.0
01/03/2016,33.80000305175781
01/04/2016,7.699999809265137
01/05/2016,0.05000000074505806
01/06/2016,0.0
01/07/2016,0.0
01/08/2016,0.0
01/09/2016,0.0
01/10/2016,0.0
01/11/2016,0.0
01/12/2016,0.0
01/13/2016,0.4000000059604645
01/14/2016,0.3499999940395355
01/15/2016,0.0
01/16/2016,0.0
01/17/2016,0.0
01/18/2016,0.0
01/19/2016,0.0
01/20/2016,0.05000000074505806
01/21/2016,0.0
01/22/2016,0.0
01/23/2016,0.0
01/24/2016,0.0
01/25/2016,0.0
01/26/2016,0.05000000074505806
01/27/2016,0.0
01/28/2016,0.0
01/29/2016,0.0
01/30/2016,0.10000000149011612
01/31/2016,0.0
02/01/2016,0.30000001192092896
02/02/2016,0.0
02/03/2016,0.0
02/04/2016,0.0
02/05/2016,0.0
02/06/2016,0.0
02/07/2016,0.0
02/08/2016,0.0
02/09/2016,0.0
02/10/2016,0.0
02/11/2016,0.05000000074505806
02/12/2016,0.0
02/13/2016,0.0
02/14/2016,0.0
02/15/2016,0.0
02/16/2016,0.0
02/17/2016,0.0
02/18/2016,0.0
02/19/2016,0.10000000149011612
02/20/2016,5.25
02/21/2016,1.5
02/22/2016,1.5499999523162842
02/23/2016,0.10000000149011612
02/24/2016,0.0
02/25/2016,0.0
02/26/2016,0.0
02/27/2016,0.05000000074505806
02/28/2016,0.3500000238418579
02/29/2016,1.4500000476837158
03/01/2016,3.6500000953674316
03/02/2016,0.0
03/03/2016,2.450000047683716
03/04/2016,4.800000190734863
03/05/2016,0.0
03/06/2016,0.0
03/07/2016,0.15000000596046448
03/08/2016,0.0
03/09/2016,0.05000000074505806
03/10/2016,0.0
03/11/2016,0.0
03/12/2016,0.0
03/13/2016,0.0
03/14/2016,0.0
03/15/2016,0.0
03/16/2016,0.0
03/17/2016,0.0
03/18/2016,0.0
03/19/2016,0.0
03/20/2016,0.05000000074505806
03/21/2016,0.0
03/22/2016,0.10000000149011612
03/23/2016,0.0
03/24/2016,1.2000000476837158
03/25/2016,0.30000001192092896
03/26/2016,0.0
03/27/2016,0.0
03/28/2016,0.0
03/29/2016,0.0
03/30/2016,0.0
03/31/2016,0.0
04/01/2016,0.0
04/02/2016,0.0
04/03/2016,0.0
04/04/2016,0.0
04/05/2016,0.10000000149011612
04/06/2016,0.0
04/07/2016,0.0
04/08/2016,0.0
04/09/2016,0.0
04/10/2016,0.05000000074505806
04/11/2016,0.05000000074505806
04/12/2016,0.0
04/13/2016,0.0
04/14/2016,0.0
04/15/2016,0.0
04/16/2016,0.0
04/17/2016,0.0
04/18/2016,0.0
04/19/2016,0.0
04/20/2016,0.0
04/21/2016,0.10000000149011612
04/22/2016,0.0
04/23/2016,1.600000023841858
04/24/2016,0.25
04/25/2016,0.20000000298023224
04/26/2016,0.30000001192092896
04/27/2016,0.3500000238418579
04/28/2016,0.25
04/29/2016,0.05000000074505806
04/30/2016,0.0
05/01/2016,0.05000000074505806
05/02/2016,0.0
05/03/2016,0.4000000059604645
05/04/2016,0.25
05/05/2016,0.10000000149011612
05/06/2016,0.25
05/07/2016,0.10000000149011612
05/08/2016,0.10000000149011612
05/09/2016,0.10000000149011612
05/10/2016,0.0
05/11/2016,0.0
05/12/2016,0.15000000596046448
05/13/2016,0.15000000596046448
05/14/2016,0.10000000149011612
05/15/2016,0.0
05/16/2016,0.25
05/17/2016,0.0
05/18/2016,0.0
05/19/2016,0.15000000596046448
05/20/2016,0.05000000074505806
05/21/2016,0.10000000149011612
05/22/2016,1.100000023841858
05/23/2016,0.0
05/24/2016,0.0
05/25/2016,0.0
05/26/2016,0.0
05/27/2016,0.25
05/28/2016,0.9500000476837158
05/29/2016,0.4000000059604645
05/30/2016,0.0
05/31/2016,0.10000000149011612
06/01/2016,0.15000000596046448
06/02/2016,0.15000000596046448
06/03/2016,0.0
06/04/2016,0.05000000074505806
06/05/2016,0.10000000149011612
06/06/2016,0.10000000149011612
06/07/2016,0.0
06/08/2016,0.25
06/09/2016,0.30000001192092896
06/10/2016,0.05000000074505806
06/11/2016,0.10000000149011612
06/12/2016,0.5
06/13/2016,0.5
06/14/2016,0.15000000596046448
06/15/2016,0.05000000074505806
06/16/2016,0.0
06/17/2016,0.0
06/18/2016,0.10000000149011612
06/19/2016,0.10000000149011612
06/20/2016,0.0
06/21/2016,0.0
06/22/2016,0.0
06/23/2016,0.0
06/24/2016,0.10000000149011612
06/25/2016,1.3000000715255737
06/26/2016,0.10000000149011612
06/27/2016,0.0
06/28/2016,6.600000381469727
06/29/2016,0.0
06/30/2016,16.200000762939453
07/01/2016,0.0
07/02/2016,44.150001525878906
07/03/2016,0.800000011920929
07/04/2016,1.2000000476837158
07/05/2016,0.45000001788139343
07/06/2016,0.0
07/07/2016,0.0
07/08/2016,0.0
07/09/2016,7.25
07/10/2016,0.0
07/11/2016,0.0
07/12/2016,0.0
07/13/2016,0.05000000074505806
07/14/2016,0.15000000596046448
07/15/2016,8.300000190734863
07/16/2016,0.15000000596046448
07/17/2016,0.0
07/18/2016,0.0
07/19/2016,1.9000000953674316
07/20/2016,4.0
07/21/2016,9.5
07/22/2016,1.100000023841858
07/23/2016,0.44999998807907104
07/24/2016,5.199999809265137
07/25/2016,21.200000762939453
07/26/2016,0.20000000298023224
07/27/2016,1.850000023841858
07/28/2016,0.5
07/29/2016,0.0
07/30/2016,3.200000047683716
07/31/2016,1.600000023841858
08/01/2016,8.300000190734863
08/02/2016,0.05000000074505806
08/03/2016,0.05000000074505806
08/04/2016,0.0
08/05/2016,0.05000000074505806
08/06/2016,8.300000190734863
08/07/2016,0.0
08/08/2016,0.0
08/09/2016,0.0
08/10/2016,0.30000001192092896
08/11/2016,10.850000381469727
08/12/2016,6.150000095367432
08/13/2016,20.200000762939453
08/14/2016,0.550000011920929
08/15/2016,0.15000000596046448
08/16/2016,53.900001525878906
08/17/2016,1.7999999523162842
08/18/2016,1.8000000715255737
08/19/2016,0.6500000357627869
08/20/2016,10.90000057220459
08/21/2016,4.449999809265137
08/22/2016,48.35000228881836
08/23/2016,0.0
08/24/2016,0.0
08/25/2016,0.0
08/26/2016,0.15000000596046448
08/27/2016,1.75
08/28/2016,10.850000381469727
08/29/2016,9.950000762939453
08/30/2016,9.649999618530273
08/31/2016,0.5
09/01/2016,73.35000610351562
09/02/2016,0.30000001192092896
09/03/2016,74.95000457763672
09/04/2016,0.0
09/05/2016,0.0
09/06/2016,43.70000076293945
09/07/2016,28.700000762939453
09/08/2016,0.20000000298023224
09/09/2016,12.350000381469727
09/10/2016,19.75
09/11/2016,14.200000762939453
09/12/2016,3.75
09/13/2016,17.450000762939453
09/14/2016,0.8999999761581421
09/15/2016,0.05000000074505806
09/16/2016,1.25
09/17/2016,3.5
09/18/2016,4.050000190734863
09/19/2016,6.349999904632568
09/20/2016,12.399999618530273
09/21/2016,0.05000000074505806
09/22/2016,0.0
09/23/2016,1.0
09/24/2016,4.400000095367432
09/25/2016,47.45000076293945
09/26/2016,1.7000000476837158
09/27/2016,22.549999237060547
09/28/2016,57.79999923706055
09/29/2016,2.75
09/30/2016,8.25
10/01/2016,0.25
10/02/2016,0.0
10/03/2016,0.0
10/04/2016,0.0
10/05/2016,0.0
10/06/2016,0.4000000059604645
10/07/2016,0.10000000149011612
10/08/2016,0.05000000074505806
10/09/2016,0.05000000074505806
10/10/2016,0.05000000074505806
10/11/2016,0.0
10/12/2016,0.0
10/13/2016,0.0
10/14/2016,0.05000000074505806
10/15/2016,0.4000000059604645
10/16/2016,0.15000000596046448
10/17/2016,7.949999809265137
10/18/2016,2.450000047683716
10/19/2016,0.0
10/20/2016,0.0
10/21/2016,0.05000000074505806
10/22/2016,0.0
10/23/2016,0.0
10/24/2016,0.5
10/25/2016,5.200000286102295
10/26/2016,0.4000000059604645
10/27/2016,0.9000000357627869
10/28/2016,0.20000000298023224
10/29/2016,0.05000000074505806
10/30/2016,0.0
10/31/2016,0.30000001192092896
11/01/2016,0.15000000596046448
11/02/2016,0.05000000074505806
11/03/2016,0.4000000059604645
11/04/2016,0.44999998807907104
11/05/2016,5.5
11/06/2016,0.20000000298023224
11/07/2016,0.05000000074505806
11/08/2016,0.0
11/09/2016,0.0
11/10/2016,0.550000011920929
11/11/2016,0.10000000149011612
11/12/2016,0.0
11/13/2016,0.0
11/14/2016,0.05000000074505806
11/15/2016,0.30000001192092896
11/16/2016,2.0
11/17/2016,1.0500000715255737
11/18/2016,0.20000000298023224
11/19/2016,0.44999998807907104
11/20/2016,0.0
11/21/2016,0.0
11/22/2016,0.0
11/23/2016,0.0
11/24/2016,0.3500000238418579
11/25/2016,0.25
11/26/2016,0.05000000074505806
11/27/2016,0.550000011920929
11/28/2016,0.15000000596046448
11/29/2016,0.6000000238418579
11/30/2016,0.0
12/01/2016,0.0
12/02/2016,0.0
12/03/2016,0.05000000074505806
12/04/2016,0.20000000298023224
12/05/2016,0.0
12/06/2016,0.0
12/07/2016,0.0
12/08/2016,0.0
12/09/2016,0.0
12/10/2016,0.0
12/11/2016,0.3500000238418579
12/12/2016,0.0
12/13/2016,0.0
12/14/2016,0.10000000149011612
12/15/2016,0.25
12/16/2016,0.05000000074505806
12/17/2016,0.75
12/18/2016,1.100000023841858
12/19/2016,0.30000001192092896
12/20/2016,0.15000000596046448
12/21/2016,1.149999976158142
12/22/2016,0.0
12/23/2016,0.0
12/24/2016,0.0
12/25/2016,0.0
12/26/2016,0.10000000149011612
12/27/2016,0.0
12/28/2016,0.20000000298023224
12/29/2016,0.0
12/30/2016,0.0
12/31/2016,0.05000000074505806
01/01/2017,0.0
01/02/2017,0.0
01/03/2017,0.0
01/04/2017,0.0
01/05/2017,0.0
01/06/2017,0.0
01/07/2017,0.0
01/08/2017,0.0
01/09/2017,0.3500000238418579
01/10/2017,0.05000000074505806
01/11/2017,0.10000000149011612
01/12/2017,0.0
01/13/2017,0.0
01/14/2017,0.0
01/15/2017,0.0
01/16/2017,0.0
01/17/2017,0.05000000074505806
01/18/2017,0.0
01/19/2017,0.0
01/20/2017,0.0
01/21/2017,0.0
01/22/2017,0.0
01/23/2017,0.0
01/24/2017,0.0
01/25/2017,0.0
01/26/2017,0.0
01/27/2017,0.0
01/28/2017,0.0
01/29/2017,0.0
01/30/2017,0.0
01/31/2017,0.0
02/01/2017,0.0
02/02/2017,0.0
02/03/2017,0.0
02/04/2017,0.0
02/05/2017,0.0
02/06/2017,0.0
02/07/2017,0.0
02/08/2017,0.0
02/09/2017,0.0
02/10/2017,0.05000000074505806
02/11/2017,1.2000000476837158
02/12/2017,0.0
02/13/2017,0.30000001192092896
02/14/2017,0.15000000596046448
02/15/2017,0.0
02/16/2017,0.05000000074505806
02/17/2017,0.05000000074505806
02/18/2017,0.05000000074505806
02/19/2017,0.05000000074505806
02/20/2017,0.0
02/21/2017,0.0
02/22/2017,0.0
02/23/2017,0.10000000149011612
02/24/2017,0.3499999940395355
02/25/2017,0.05000000074505806
02/26/2017,0.20000000298023224
02/27/2017,0.0
02/28/2017,0.0
03/01/2017,0.0
03/02/2017,0.0
03/03/2017,0.0
03/04/2017,0.15000000596046448
03/05/2017,0.0
03/06/2017,0.0
03/07/2017,0.0
03/08/2017,0.25
03/09/2017,0.0
03/10/2017,0.0
03/11/2017,0.0
03/12/2017,0.15000000596046448
03/13/2017,0.15000000596046448
03/14/2017,0.25
03/15/2017,0.15000000596046448
03/16/2017,0.15000000596046448
03/17/2017,0.05000000074505806
03/18/2017,0.0
03/19/2017,0.05000000074505806
03/20/2017,0.25
03/21/2017,0.20000000298023224
03/22/2017,0.0
03/23/2017,0.0
03/24/2017,0.05000000074505806
03/25/2017,0.05000000074505806
03/26/2017,0.0
03/27/2017,0.0
03/28/2017,0.10000000149011612
03/29/2017,0.05000000074505806
03/30/2017,0.0
03/31/2017,0.0
04/01/2017,0.0
04/02/2017,0.0
04/03/2017,0.0
04/04/2017,0.0
04/05/2017,0.0
04/06/2017,0.0
04/07/2017,0.0
04/08/2017,0.05000000074505806
04/09/2017,0.05000000074505806
04/10/2017,0.15000000596046448
04/11/2017,0.0
04/12/2017,0.0
04/13/2017,0.0
04/14/2017,0.0
04/15/2017,0.0
04/16/2017,0.0
04/17/2017,0.0
04/18/2017,0.0
04/19/2017,0.0
04/20/2017,0.0
04/21/2017,0.0
04/22/2017,0.0
04/23/2017,0.0
04/24/2017,0.0
04/25/2017,0.0
04/26/2017,0.0
04/27/2017,0.10000000149011612
04/28/2017,0.0
04/29/2017,0.0
04/30/2017,0.0
05/01/2017,0.0
05/02/2017,0.05000000074505806
05/03/2017,0.05000000074505806
05/04/2017,0.0
05/05/2017,0.0
05/06/2017,0.0
05/07/2017,0.0
05/08/2017,0.0
05/09/2017,0.0
05/10/2017,0.05000000074505806
05/11/2017,0.0
05/12/2017,0.0
05/13/2017,0.0
05/14/2017,0.0
05/15/2017,0.0
05/16/2017,0.0
05/17/2017,0.0
05/18/2017,0.0
05/19/2017,0.0
05/20/2017,0.0
05/21/2017,0.0
05/22/2017,0.0
05/23/2017,0.0
05/24/2017,0.10000000149011612
05/25/2017,0.15000000596046448
05/26/2017,0.05000000074505806
05/27/2017,0.15000000596046448
05/28/2017,5.400000095367432
05/29/2017,0.9500000476837158
05/30/2017,1.25
05/31/2017,0.05000000074505806
06/01/2017,0.0
06/02/2017,0.0
06/03/2017,0.0
06/04/2017,0.0
06/05/2017,0.0
06/06/2017,0.0
06/07/2017,0.550000011920929
06/08/2017,0.30000001192092896
06/09/2017,0.0
06/10/2017,0.0
06/11/2017,0.10000000149011612
06/12/2017,0.0
06/13/2017,0.0
06/14/2017,0.0
06/15/2017,0.0
06/16/2017,0.0
06/17/2017,0.0
06/18/2017,0.15000000596046448
06/19/2017,0.0
06/20/2017,0.25
06/21/2017,0.0
06/22/2017,3.5
06/23/2017,0.20000000298023224
06/24/2017,0.25
06/25/2017,0.10000000149011612
06/26/2017,0.5
06/27/2017,9.899999618530273
06/28/2017,39.54999923706055
06/29/2017,0.0
06/30/2017,20.75
07/01/2017,6.550000190734863
07/02/2017,11.199999809265137
07/03/2017,0.10000000149011612
07/04/2017,0.0
07/05/2017,0.0
07/06/2017,0.20000000298023224
07/07/2017,73.6500015258789
07/08/2017,45.95000076293945
07/09/2017,0.25
07/10/2017,0.0
07/11/2017,0.0
07/12/2017,15.300000190734863
07/13/2017,39.150001525878906
07/14/2017,19.700000762939453
07/15/2017,11.450000762939453
07/16/2017,2.25
07/17/2017,0.30000001192092896
07/18/2017,0.5
07/19/2017,11.850000381469727
07/20/2017,0.550000011920929
07/21/2017,22.0
07/22/2017,0.10000000149011612
07/23/2017,0.0
07/24/2017,15.600000381469727
07/25/2017,11.899999618530273
07/26/2017,0.0
07/27/2017,0.10000000149011612
07/28/2017,4.300000190734863
07/29/2017,37.349998474121094
07/30/2017,46.95000076293945
07/31/2017,13.25
08/01/2017,0.4000000059604645
08/02/2017,28.600000381469727
08/03/2017,22.899999618530273
08/04/2017,0.6499999761581421
08/05/2017,0.30000001192092896
08/06/2017,0.0
08/07/2017,0.75
08/08/2017,0.6000000238418579
08/09/2017,7.650000095367432
08/10/2017,10.90000057220459
08/11/2017,13.800000190734863
08/12/2017,19.549999237060547
08/13/2017,39.0
08/14/2017,1.75
08/15/2017,0.25
08/16/2017,9.950000762939453
08/17/2017,5.400000095367432
08/18/2017,16.75
08/19/2017,0.0
08/20/2017,17.5
08/21/2017,2.1500000953674316
08/22/2017,9.25
08/23/2017,43.30000305175781
08/24/2017,34.650001525878906
08/25/2017,1.4500000476837158
08/26/2017,15.850000381469727
08/27/2017,19.900001525878906
08/28/2017,2.1500000953674316
08/29/2017,0.20000000298023224
08/30/2017,0.0
08/31/2017,6.0
09/01/2017,0.0
09/02/2017,0.0
09/03/2017,0.4000000059604645
09/04/2017,0.15000000596046448
09/05/2017,4.599999904632568
09/06/2017,0.15000000596046448
09/07/2017,0.8999999761581421
09/08/2017,4.050000190734863
09/09/2017,1.75
09/10/2017,2.1500000953674316
09/11/2017,0.20000000298023224
09/12/2017,0.05000000074505806
09/13/2017,1.649999976158142
09/14/2017,12.100000381469727
09/15/2017,0.0
09/16/2017,0.0
09/17/2017,0.25
09/18/2017,5.25
09/19/2017,7.75
09/20/2017,0.0
09/21/2017,0.0
09/22/2017,0.0
09/23/2017,0.15000000596046448
09/24/2017,25.400001525878906
09/25/2017,25.100000381469727
09/26/2017,1.0
09/27/2017,0.20000000298023224
09/28/2017,5.25
09/29/2017,0.0
09/30/2017,1.2000000476837158
10/01/2017,0.0
10/02/2017,9.75
10/03/2017,1.2000000476837158
10/04/2017,1.4500000476837158
10/05/2017,0.0
10/06/2017,0.0
10/07/2017,0.0
10/08/2017,1.100000023841858
10/09/2017,0.10000000149011612
10/10/2017,0.20000000298023224
10/11/2017,0.20000000298023224
10/12/2017,22.950000762939453
10/13/2017,0.15000000596046448
10/14/2017,0.05000000074505806
10/15/2017,0.0
10/16/2017,10.450000762939453
10/17/2017,0.30000001192092896
10/18/2017,0.05000000074505806
10/19/2017,0.0
10/20/2017,0.05000000074505806
10/21/2017,0.05000000074505806
10/22/2017,0.0
10/23/2017,0.0
10/24/2017,0.0
10/25/2017,0.0
10/26/2017,0.0
10/27/2017,0.0
10/28/2017,0.0
10/29/2017,0.0
10/30/2017,0.0
10/31/2017,0.0
11/01/2017,0.0
11/02/2017,0.0
11/03/2017,0.05000000074505806
11/04/2017,0.0
11/05/2017,0.0
11/06/2017,0.0
11/07/2017,0.25
11/08/2017,0.10000000149011612
11/09/2017,0.10000000149011612
11/10/2017,0.10000000149011612
11/11/2017,0.0
11/12/2017,0.0
11/13/2017,0.0
11/14/2017,0.05000000074505806
11/15/2017,0.0
11/16/2017,0.0
11/17/2017,0.30000001192092896
11/18/2017,0.20000000298023224
11/19/2017,0.0
11/20/2017,0.0
11/21/2017,0.0
11/22/2017,0.0
11/23/2017,0.0
11/24/2017,0.0
11/25/2017,0.75
11/26/2017,0.0
11/27/2017,0.0
11/28/2017,0.05000000074505806
11/29/2017,0.0
11/30/2017,0.05000000074505806
12/01/2017,0.0
12/02/2017,0.0
12/03/2017,0.0
12/04/2017,0.0
12/05/2017,0.0
