JobID,845968b6-d17d-4df8-b23c-ab9bbdd26c9c
03/30/2015,0.0
03/31/2015,0.0
04/01/2015,0.0
04/02/2015,0.0
04/03/2015,0.0
04/04/2015,0.0
04/05/2015,0.0
04/06/2015,0.0
04/07/2015,0.0
04/08/2015,0.0
04/09/2015,0.3500000238418579
04/10/2015,0.0
04/11/2015,0.0
04/12/2015,0.0
04/13/2015,0.0
04/14/2015,0.0
04/15/2015,0.0
04/16/2015,0.0
04/17/2015,0.0
04/18/2015,0.0
04/19/2015,0.0
04/20/2015,0.0
04/21/2015,0.0
04/22/2015,0.0
04/23/2015,0.0
04/24/2015,0.0
04/25/2015,0.0
04/26/2015,0.0
04/27/2015,0.0
04/28/2015,0.0
04/29/2015,0.0
04/30/2015,0.20000000298023224
05/01/2015,0.0
05/02/2015,0.0
05/03/2015,0.0
05/04/2015,0.3500000238418579
05/05/2015,0.0
05/06/2015,0.0
05/07/2015,0.0
05/08/2015,0.0
05/09/2015,0.0
05/10/2015,0.0
05/11/2015,0.0
05/12/2015,0.0
05/13/2015,0.0
05/14/2015,0.0
05/15/2015,0.0
05/16/2015,0.0
05/17/2015,0.0
05/18/2015,0.0
05/19/2015,0.0
05/20/2015,0.0
05/21/2015,0.0
05/22/2015,0.10000000149011612
05/23/2015,0.0
05/24/2015,0.0
05/25/2015,0.0
05/26/2015,0.0
05/27/2015,0.0
05/28/2015,0.0
05/29/2015,0.0
05/30/2015,0.10000000149011612
05/31/2015,0.05000000074505806
06/01/2015,0.0
06/02/2015,0.0
06/03/2015,3.0500001907348633
06/04/2015,0.0
06/05/2015,0.0
06/06/2015,0.0
06/07/2015,0.0
06/08/2015,0.0
06/09/2015,0.0
06/10/2015,0.15000000596046448
06/11/2015,0.25
06/12/2015,3.8000001907348633
06/13/2015,0.0
06/14/2015,0.0
06/15/2015,0.0
06/16/2015,10.050000190734863
06/17/2015,9.550000190734863
06/18/2015,0.0
06/19/2015,0.0
06/20/2015,0.0
06/21/2015,0.05000000074505806
06/22/2015,0.0
06/23/2015,0.0
06/24/2015,0.0
06/25/2015,0.0
06/26/2015,0.0
06/27/2015,0.0
06/28/2015,0.0
06/29/2015,0.3499999940395355
06/30/2015,7.450000286102295
07/01/2015,11.850000381469727
07/02/2015,0.0
07/03/2015,0.0
07/04/2015,0.0
07/05/2015,0.0
07/06/2015,0.6000000238418579
07/07/2015,1.100000023841858
07/08/2015,24.450000762939453
07/09/2015,53.54999923706055
07/10/2015,2.6500000953674316
07/11/2015,15.050000190734863
07/12/2015,1.4000000953674316
07/13/2015,0.44999998807907104
07/14/2015,2.1500000953674316
07/15/2015,4.25
07/16/2015,0.0
07/17/2015,0.05000000074505806
07/18/2015,0.0
07/19/2015,14.600000381469727
07/20/2015,0.0
07/21/2015,0.0
07/22/2015,0.0
07/23/2015,0.0
07/24/2015,17.450000762939453
07/25/2015,30.799999237060547
07/26/2015,5.150000095367432
07/27/2015,3.450000047683716
07/28/2015,5.699999809265137
07/29/2015,7.599999904632568
07/30/2015,8.850000381469727
07/31/2015,20.950000762939453
08/01/2015,9.199999809265137
08/02/2015,3.1500000953674316
08/03/2015,0.10000000149011612
08/04/2015,12.5
08/05/2015,3.8500001430511475
08/06/2015,0.0
08/07/2015,0.0
08/08/2015,0.0
08/09/2015,7.050000190734863
08/10/2015,0.25
08/11/2015,0.0
08/12/2015,34.75
08/13/2015,3.4000000953674316
08/14/2015,50.05000305175781
08/15/2015,14.90000057220459
08/16/2015,9.100000381469727
08/17/2015,17.450000762939453
08/18/2015,2.5
08/19/2015,30.0
08/20/2015,29.10000228881836
08/21/2015,15.05000114440918
08/22/2015,25.950000762939453
08/23/2015,9.850000381469727
08/24/2015,0.8999999761581421
08/25/2015,18.549999237060547
08/26/2015,2.950000286102295
08/27/2015,0.0
08/28/2015,3.6500000953674316
08/29/2015,20.850000381469727
08/30/2015,5.100000381469727
08/31/2015,0.25
09/01/2015,15.950000762939453
09/02/2015,0.75
09/03/2015,105.6500015258789
09/04/2015,5.550000190734863
09/05/2015,0.15000000596046448
09/06/2015,26.899999618530273
09/07/2015,27.900001525878906
09/08/2015,0.75
09/09/2015,0.0
09/10/2015,25.399999618530273
09/11/2015,1.7000000476837158
09/12/2015,14.399999618530273
09/13/2015,23.950000762939453
09/14/2015,0.10000000149011612
09/15/2015,1.2000000476837158
09/16/2015,35.55000305175781
09/17/2015,0.05000000074505806
09/18/2015,0.0
09/19/2015,2.75
09/20/2015,33.5
09/21/2015,6.650000095367432
09/22/2015,19.200000762939453
09/23/2015,8.0
09/24/2015,0.8500000238418579
09/25/2015,0.0
09/26/2015,0.8999999761581421
09/27/2015,38.25
09/28/2015,8.600000381469727
09/29/2015,1.2999999523162842
09/30/2015,1.25
10/01/2015,1.899999976158142
10/02/2015,3.3500001430511475
10/03/2015,22.75
10/04/2015,0.0
10/05/2015,0.0
10/06/2015,42.30000305175781
10/07/2015,2.0
10/08/2015,0.0
10/09/2015,0.0
10/10/2015,0.0
10/11/2015,0.0
10/12/2015,0.0
10/13/2015,23.950000762939453
10/14/2015,26.900001525878906
10/15/2015,2.700000047683716
10/16/2015,0.6000000238418579
10/17/2015,1.4500000476837158
10/18/2015,0.10000000149011612
10/19/2015,0.15000000596046448
10/20/2015,0.20000000298023224
10/21/2015,4.050000190734863
10/22/2015,1.0499999523162842
10/23/2015,8.950000762939453
10/24/2015,0.05000000074505806
10/25/2015,0.6499999761581421
10/26/2015,1.75
10/27/2015,1.6500000953674316
10/28/2015,0.0
10/29/2015,0.0
10/30/2015,0.0
10/31/2015,0.0
11/01/2015,0.05000000074505806
11/02/2015,1.3000000715255737
11/03/2015,14.950000762939453
11/04/2015,0.05000000074505806
11/05/2015,0.0
11/06/2015,0.0
11/07/2015,0.0
11/08/2015,0.0
11/09/2015,0.0
11/10/2015,0.0
11/11/2015,0.0
11/12/2015,6.050000190734863
11/13/2015,2.799999952316284
11/14/2015,0.44999998807907104
11/15/2015,0.05000000074505806
11/16/2015,0.25
11/17/2015,2.3499999046325684
11/18/2015,0.20000000298023224
11/19/2015,0.05000000074505806
11/20/2015,0.15000000596046448
11/21/2015,0.0
11/22/2015,3.0
11/23/2015,3.3499999046325684
11/24/2015,0.05000000074505806
11/25/2015,0.800000011920929
11/26/2015,0.45000001788139343
11/27/2015,0.10000000149011612
11/28/2015,0.25
11/29/2015,0.5
11/30/2015,1.5
12/01/2015,0.30000001192092896
12/02/2015,0.10000000149011612
12/03/2015,0.0
12/04/2015,0.0
12/05/2015,0.0
12/06/2015,0.0
12/07/2015,0.0
12/08/2015,0.0
12/09/2015,0.0
12/10/2015,0.44999998807907104
12/11/2015,0.7000000476837158
12/12/2015,0.25
12/13/2015,0.7500000596046448
12/14/2015,0.8500000238418579
12/15/2015,0.4000000059604645
12/16/2015,0.0
12/17/2015,0.0
12/18/2015,0.0
12/19/2015,0.20000000298023224
12/20/2015,0.05000000074505806
12/21/2015,0.05000000074505806
12/22/2015,0.05000000074505806
12/23/2015,0.0
12/24/2015,1.149999976158142
12/25/2015,0.15000000596046448
12/26/2015,0.30000001192092896
12/27/2015,5.550000190734863
12/28/2015,0.9500000476837158
12/29/2015,0.20000000298023224
12/30/2015,0.8500000238418579
12/31/2015,0.05000000074505806
01/01/2016,0.10000000149011612
01/02/2016,0.30000001192092896
01/03/2016,25.600000381469727
01/04/2016,34.0
01/05/2016,0.0
01/06/2016,0.0
01/07/2016,0.0
01/08/2016,0.0
01/09/2016,0.0
01/10/2016,0.0
01/11/2016,0.0
01/12/2016,0.0
01/13/2016,0.10000000149011612
01/14/2016,0.0
01/15/2016,0.0
01/16/2016,0.0
01/17/2016,0.0
01/18/2016,0.0
01/19/2016,0.0
01/20/2016,0.30000001192092896
01/21/2016,0.10000000149011612
01/22/2016,0.0
01/23/2016,0.0
01/24/2016,0.0
01/25/2016,0.0
01/26/2016,0.0
01/27/2016,0.7000000476837158
01/28/2016,0.0
01/29/2016,0.0
01/30/2016,0.0
01/31/2016,0.05000000074505806
02/01/2016,0.0
02/02/2016,0.0
02/03/2016,0.0
02/04/2016,0.0
02/05/2016,0.0
02/06/2016,0.0
02/07/2016,0.0
02/08/2016,0.0
02/09/2016,0.0
02/10/2016,0.0
02/11/2016,0.10000000149011612
02/12/2016,0.0
02/13/2016,0.0
02/14/2016,0.0
02/15/2016,0.0
02/16/2016,0.0
02/17/2016,0.0
02/18/2016,0.0
02/19/2016,0.0
02/20/2016,6.949999809265137
02/21/2016,5.600000381469727
02/22/2016,0.05000000074505806
02/23/2016,0.20000000298023224
02/24/2016,0.0
02/25/2016,0.0
02/26/2016,0.10000000149011612
02/27/2016,0.05000000074505806
02/28/2016,0.8500000238418579
02/29/2016,0.8500000238418579
03/01/2016,6.300000190734863
03/02/2016,0.10000000149011612
03/03/2016,0.25
03/04/2016,1.0499999523162842
03/05/2016,0.10000000149011612
03/06/2016,0.0
03/07/2016,0.0
03/08/2016,0.0
03/09/2016,0.0
03/10/2016,0.0
03/11/2016,0.0
03/12/2016,0.0
03/13/2016,0.05000000074505806
03/14/2016,0.0
03/15/2016,0.0
03/16/2016,0.0
03/17/2016,0.0
03/18/2016,0.0
03/19/2016,0.0
03/20/2016,0.0
03/21/2016,0.10000000149011612
03/22/2016,0.20000000298023224
03/23/2016,0.15000000596046448
03/24/2016,0.05000000074505806
03/25/2016,0.44999998807907104
03/26/2016,0.0
03/27/2016,0.0
03/28/2016,0.0
03/29/2016,0.0
03/30/2016,0.0
03/31/2016,0.0
04/01/2016,0.0
04/02/2016,0.0
04/03/2016,0.0
04/04/2016,0.0
04/05/2016,0.0
04/06/2016,0.0
04/07/2016,0.0
04/08/2016,0.20000000298023224
04/09/2016,0.0
04/10/2016,0.0
04/11/2016,0.0
04/12/2016,0.0
04/13/2016,0.0
04/14/2016,0.0
04/15/2016,0.0
04/16/2016,0.0
04/17/2016,0.5
04/18/2016,0.0
04/19/2016,0.0
04/20/2016,0.0
04/21/2016,0.0
04/22/2016,0.0
04/23/2016,0.0
04/24/2016,0.0
04/25/2016,0.0
04/26/2016,0.0
04/27/2016,0.0
04/28/2016,0.0
04/29/2016,0.0
04/30/2016,0.0
05/01/2016,0.20000000298023224
05/02/2016,0.0
05/03/2016,0.0
05/04/2016,0.05000000074505806
05/05/2016,0.0
05/06/2016,0.0
05/07/2016,0.0
05/08/2016,0.0
05/09/2016,0.05000000074505806
05/10/2016,0.0
05/11/2016,0.0
05/12/2016,0.05000000074505806
05/13/2016,0.05000000074505806
05/14/2016,0.0
05/15/2016,0.0
05/16/2016,0.0
05/17/2016,0.0
05/18/2016,0.0
05/19/2016,0.0
05/20/2016,0.0
05/21/2016,0.0
05/22/2016,0.0
05/23/2016,0.30000001192092896
05/24/2016,0.0
05/25/2016,0.0
05/26/2016,0.30000001192092896
05/27/2016,0.20000000298023224
05/28/2016,1.850000023841858
05/29/2016,0.4000000059604645
05/30/2016,0.0
05/31/2016,0.0
06/01/2016,0.30000001192092896
06/02/2016,0.05000000074505806
06/03/2016,0.0
06/04/2016,0.05000000074505806
06/05/2016,0.0
06/06/2016,0.0
06/07/2016,0.0
06/08/2016,1.350000023841858
06/09/2016,0.0
06/10/2016,0.0
06/11/2016,0.0
06/12/2016,0.15000000596046448
06/13/2016,0.10000000149011612
06/14/2016,0.10000000149011612
06/15/2016,0.0
06/16/2016,0.0
06/17/2016,0.10000000149011612
06/18/2016,0.0
06/19/2016,0.0
06/20/2016,0.0
06/21/2016,0.0
06/22/2016,0.0
06/23/2016,0.0
06/24/2016,0.0
06/25/2016,0.7000000476837158
06/26/2016,0.30000001192092896
06/27/2016,0.4000000059604645
06/28/2016,36.45000076293945
06/29/2016,0.0
06/30/2016,18.900001525878906
07/01/2016,0.0
07/02/2016,12.350000381469727
07/03/2016,3.299999952316284
07/04/2016,10.25
07/05/2016,0.25
07/06/2016,0.0
07/07/2016,0.0
07/08/2016,0.0
07/09/2016,17.299999237060547
07/10/2016,0.0
07/11/2016,0.0
07/12/2016,0.0
07/13/2016,0.0
07/14/2016,0.4000000059604645
07/15/2016,4.200000286102295
07/16/2016,0.0
07/17/2016,0.0
07/18/2016,0.0
07/19/2016,14.5
07/20/2016,5.699999809265137
07/21/2016,12.350000381469727
07/22/2016,1.8000000715255737
07/23/2016,2.0999999046325684
07/24/2016,10.0
07/25/2016,6.199999809265137
07/26/2016,0.10000000149011612
07/27/2016,2.0
07/28/2016,0.550000011920929
07/29/2016,0.10000000149011612
07/30/2016,2.700000047683716
07/31/2016,0.699999988079071
08/01/2016,48.80000305175781
08/02/2016,0.0
08/03/2016,0.0
08/04/2016,0.0
08/05/2016,0.5
08/06/2016,0.6500000357627869
08/07/2016,0.0
08/08/2016,0.0
08/09/2016,0.0
08/10/2016,1.5500000715255737
08/11/2016,18.049999237060547
08/12/2016,5.150000095367432
08/13/2016,32.5
08/14/2016,0.8500000238418579
08/15/2016,0.05000000074505806
08/16/2016,101.05000305175781
08/17/2016,0.10000000149011612
08/18/2016,3.1500000953674316
08/19/2016,8.449999809265137
08/20/2016,17.25
08/21/2016,4.199999809265137
08/22/2016,34.25
08/23/2016,0.10000000149011612
08/24/2016,0.0
08/25/2016,0.10000000149011612
08/26/2016,0.05000000074505806
08/27/2016,2.750000238418579
08/28/2016,7.5
08/29/2016,19.100000381469727
08/30/2016,12.850000381469727
08/31/2016,1.6500000953674316
09/01/2016,80.05000305175781
09/02/2016,0.75
09/03/2016,22.700000762939453
09/04/2016,0.0
09/05/2016,0.0
09/06/2016,64.95000457763672
09/07/2016,27.5
09/08/2016,0.0
09/09/2016,5.449999809265137
09/10/2016,19.900001525878906
09/11/2016,18.75
09/12/2016,10.449999809265137
09/13/2016,26.100000381469727
09/14/2016,0.0
09/15/2016,0.20000000298023224
09/16/2016,1.8500001430511475
09/17/2016,3.1500000953674316
09/18/2016,2.5999999046325684
09/19/2016,35.35000228881836
09/20/2016,15.399999618530273
09/21/2016,0.44999998807907104
09/22/2016,0.0
09/23/2016,4.600000381469727
09/24/2016,9.75
09/25/2016,31.100000381469727
09/26/2016,1.8500001430511475
09/27/2016,37.60000228881836
09/28/2016,53.20000076293945
09/29/2016,1.0499999523162842
09/30/2016,20.75
10/01/2016,0.05000000074505806
10/02/2016,0.15000000596046448
10/03/2016,0.0
10/04/2016,0.0
10/05/2016,0.0
10/06/2016,5.449999809265137
10/07/2016,0.05000000074505806
10/08/2016,0.05000000074505806
10/09/2016,0.05000000074505806
10/10/2016,0.25
10/11/2016,0.0
10/12/2016,0.0
10/13/2016,0.0
10/14/2016,0.0
10/15/2016,0.15000000596046448
10/16/2016,0.0
10/17/2016,6.100000381469727
10/18/2016,2.3000001907348633
10/19/2016,0.0
10/20/2016,0.0
10/21/2016,0.05000000074505806
10/22/2016,0.0
10/23/2016,0.0
10/24/2016,0.0
10/25/2016,2.1000001430511475
10/26/2016,0.0
10/27/2016,0.10000000149011612
10/28/2016,0.05000000074505806
10/29/2016,0.05000000074505806
10/30/2016,0.0
10/31/2016,0.6499999761581421
11/01/2016,0.3500000238418579
11/02/2016,0.0
11/03/2016,0.0
11/04/2016,0.30000001192092896
11/05/2016,3.0
11/06/2016,0.05000000074505806
11/07/2016,0.0
11/08/2016,0.0
11/09/2016,0.0
11/10/2016,0.30000001192092896
11/11/2016,0.6499999761581421
11/12/2016,0.0
11/13/2016,0.05000000074505806
11/14/2016,0.0
11/15/2016,0.10000000149011612
11/16/2016,2.6500000953674316
11/17/2016,0.30000001192092896
11/18/2016,0.15000000596046448
11/19/2016,0.15000000596046448
11/20/2016,0.0
11/21/2016,0.0
11/22/2016,0.05000000074505806
11/23/2016,0.10000000149011612
11/24/2016,0.15000000596046448
11/25/2016,0.10000000149011612
11/26/2016,0.0
11/27/2016,0.6499999761581421
11/28/2016,0.4000000059604645
11/29/2016,0.25
11/30/2016,0.05000000074505806
12/01/2016,0.0
12/02/2016,0.0
12/03/2016,0.45000001788139343
12/04/2016,0.5
12/05/2016,0.0
12/06/2016,0.0
12/07/2016,0.0
12/08/2016,0.0
12/09/2016,0.0
12/10/2016,0.0
12/11/2016,0.10000000149011612
12/12/2016,0.05000000074505806
12/13/2016,0.0
12/14/2016,0.05000000074505806
12/15/2016,3.5500001907348633
12/16/2016,0.05000000074505806
12/17/2016,1.6500000953674316
12/18/2016,2.75
12/19/2016,0.20000000298023224
12/20/2016,0.0
12/21/2016,0.15000000596046448
12/22/2016,0.05000000074505806
12/23/2016,0.0
12/24/2016,0.10000000149011612
12/25/2016,0.0
12/26/2016,0.0
12/27/2016,0.0
12/28/2016,0.05000000074505806
12/29/2016,0.0
12/30/2016,0.0
12/31/2016,0.0
01/01/2017,0.0
01/02/2017,0.0
01/03/2017,0.0
01/04/2017,0.0
01/05/2017,0.0
01/06/2017,0.0
01/07/2017,0.0
01/08/2017,0.0
01/09/2017,0.6000000238418579
01/10/2017,0.0
01/11/2017,0.0
01/12/2017,0.0
01/13/2017,0.0
01/14/2017,0.0
01/15/2017,0.0
01/16/2017,0.0
01/17/2017,0.0
01/18/2017,0.0
01/19/2017,0.0
01/20/2017,0.0
01/21/2017,0.0
01/22/2017,0.0
01/23/2017,0.0
01/24/2017,0.0
01/25/2017,0.0
01/26/2017,0.0
01/27/2017,0.0
01/28/2017,0.0
01/29/2017,0.0
01/30/2017,0.0
01/31/2017,0.0
02/01/2017,0.0
02/02/2017,0.0
02/03/2017,0.0
02/04/2017,0.0
02/05/2017,0.0
02/06/2017,0.0
02/07/2017,0.0
02/08/2017,0.0
02/09/2017,0.0
02/10/2017,0.0
02/11/2017,0.25
02/12/2017,0.0
02/13/2017,0.25
02/14/2017,1.0
02/15/2017,0.0
02/16/2017,0.05000000074505806
02/17/2017,0.0
02/18/2017,0.25
02/19/2017,0.4000000059604645
02/20/2017,0.0
02/21/2017,0.0
02/22/2017,0.0
02/23/2017,0.0
02/24/2017,0.0
02/25/2017,0.0
02/26/2017,0.05000000074505806
02/27/2017,0.0
02/28/2017,0.0
03/01/2017,0.0
03/02/2017,0.0
03/03/2017,0.05000000074505806
03/04/2017,0.0
03/05/2017,0.0
03/06/2017,0.0
03/07/2017,0.0
03/08/2017,0.0
03/09/2017,0.0
03/10/2017,0.0
03/11/2017,0.0
03/12/2017,0.0
03/13/2017,0.0
03/14/2017,0.0
03/15/2017,0.05000000074505806
03/16/2017,1.2999999523162842
03/17/2017,0.0
03/18/2017,0.0
03/19/2017,0.0
03/20/2017,0.0
03/21/2017,0.0
03/22/2017,0.0
03/23/2017,0.0
03/24/2017,0.0
03/25/2017,0.0
03/26/2017,0.0
03/27/2017,0.0
03/28/2017,0.0
03/29/2017,0.0
03/30/2017,0.0
03/31/2017,0.0
04/01/2017,0.0
04/02/2017,0.0
04/03/2017,0.05000000074505806
04/04/2017,0.0
04/05/2017,0.0
04/06/2017,0.0
04/07/2017,0.0
04/08/2017,0.0
04/09/2017,0.10000000149011612
04/10/2017,0.10000000149011612
04/11/2017,0.05000000074505806
04/12/2017,0.0
04/13/2017,0.0
04/14/2017,0.0
04/15/2017,0.0
04/16/2017,0.0
04/17/2017,0.0
04/18/2017,0.0
04/19/2017,0.0
04/20/2017,0.0
04/21/2017,0.0
04/22/2017,0.0
04/23/2017,0.0
04/24/2017,0.0
04/25/2017,0.0
04/26/2017,0.0
04/27/2017,0.05000000074505806
04/28/2017,0.0
04/29/2017,0.0
04/30/2017,0.0
05/01/2017,0.0
05/02/2017,0.0
05/03/2017,0.0
05/04/2017,0.0
05/05/2017,0.0
05/06/2017,0.0
05/07/2017,0.0
05/08/2017,0.0
05/09/2017,0.0
05/10/2017,0.0
05/11/2017,0.0
05/12/2017,0.0
05/13/2017,0.0
05/14/2017,0.0
05/15/2017,0.0
05/16/2017,0.0
05/17/2017,0.0
05/18/2017,0.0
05/19/2017,0.0
05/20/2017,0.0
05/21/2017,0.0
05/22/2017,0.05000000074505806
05/23/2017,0.0
05/24/2017,0.0
05/25/2017,0.5
05/26/2017,0.0
05/27/2017,0.10000000149011612
05/28/2017,4.5
05/29/2017,0.6000000238418579
05/30/2017,0.550000011920929
05/31/2017,0.0
06/01/2017,0.0
06/02/2017,0.0
06/03/2017,0.0
06/04/2017,0.4000000059604645
06/05/2017,0.0
06/06/2017,0.0
06/07/2017,0.0
06/08/2017,0.0
06/09/2017,0.0
06/10/2017,3.3500001430511475
06/11/2017,0.0
06/12/2017,0.0
06/13/2017,0.0
06/14/2017,0.0
06/15/2017,0.0
06/16/2017,0.0
06/17/2017,0.0
06/18/2017,0.30000001192092896
06/19/2017,0.0
06/20/2017,0.25
06/21/2017,0.0
06/22/2017,3.5
06/23/2017,0.10000000149011612
06/24/2017,1.100000023841858
06/25/2017,0.0
06/26/2017,0.4000000059604645
06/27/2017,11.800000190734863
06/28/2017,43.650001525878906
06/29/2017,0.05000000074505806
06/30/2017,18.200000762939453
07/01/2017,7.449999809265137
07/02/2017,9.949999809265137
07/03/2017,0.0
07/04/2017,0.0
07/05/2017,0.0
07/06/2017,1.2000000476837158
07/07/2017,14.55000114440918
07/08/2017,66.25
07/09/2017,0.10000000149011612
07/10/2017,0.0
07/11/2017,0.0
07/12/2017,63.150001525878906
07/13/2017,15.149999618530273
07/14/2017,43.900001525878906
07/15/2017,0.5
07/16/2017,1.649999976158142
07/17/2017,5.400000095367432
07/18/2017,0.20000000298023224
07/19/2017,7.700000286102295
07/20/2017,0.3500000238418579
07/21/2017,32.20000076293945
07/22/2017,0.75
07/23/2017,0.25
07/24/2017,22.850000381469727
07/25/2017,3.0500001907348633
07/26/2017,0.0
07/27/2017,0.0
07/28/2017,6.100000381469727
07/29/2017,26.650001525878906
07/30/2017,43.900001525878906
07/31/2017,8.5
08/01/2017,0.10000000149011612
08/02/2017,30.25
08/03/2017,32.900001525878906
08/04/2017,0.550000011920929
08/05/2017,0.0
08/06/2017,0.0
08/07/2017,5.75
08/08/2017,0.699999988079071
08/09/2017,18.149999618530273
08/10/2017,14.100000381469727
08/11/2017,20.850000381469727
08/12/2017,27.75
08/13/2017,31.80000114440918
08/14/2017,6.599999904632568
08/15/2017,0.20000000298023224
08/16/2017,20.25
08/17/2017,3.5999999046325684
08/18/2017,42.45000076293945
08/19/2017,0.0
08/20/2017,23.5
08/21/2017,0.6499999761581421
08/22/2017,28.650001525878906
08/23/2017,37.70000076293945
08/24/2017,8.899999618530273
08/25/2017,1.2000000476837158
08/26/2017,23.55000114440918
08/27/2017,10.700000762939453
08/28/2017,3.200000047683716
08/29/2017,0.5
08/30/2017,0.05000000074505806
08/31/2017,8.65000057220459
09/01/2017,0.0
09/02/2017,0.0
09/03/2017,0.15000000596046448
09/04/2017,0.3500000238418579
09/05/2017,9.899999618530273
09/06/2017,1.6000001430511475
09/07/2017,2.8500001430511475
09/08/2017,4.650000095367432
09/09/2017,4.75
09/10/2017,1.5
09/11/2017,0.0
09/12/2017,0.10000000149011612
09/13/2017,7.90000057220459
09/14/2017,16.400001525878906
09/15/2017,0.0
09/16/2017,0.0
09/17/2017,0.20000000298023224
09/18/2017,13.75
09/19/2017,1.9500000476837158
09/20/2017,0.0
09/21/2017,0.05000000074505806
09/22/2017,0.0
09/23/2017,0.45000001788139343
09/24/2017,6.400000095367432
09/25/2017,19.350000381469727
09/26/2017,0.75
09/27/2017,0.15000000596046448
09/28/2017,8.699999809265137
09/29/2017,0.0
09/30/2017,2.5
10/01/2017,0.05000000074505806
10/02/2017,10.149999618530273
10/03/2017,0.7000000476837158
10/04/2017,0.25
10/05/2017,0.15000000596046448
10/06/2017,0.0
10/07/2017,0.0
10/08/2017,1.25
10/09/2017,0.10000000149011612
10/10/2017,0.0
10/11/2017,0.25
10/12/2017,28.650001525878906
10/13/2017,0.20000000298023224
10/14/2017,0.0
10/15/2017,0.05000000074505806
10/16/2017,9.399999618530273
10/17/2017,1.0
10/18/2017,0.05000000074505806
10/19/2017,0.0
10/20/2017,0.0
10/21/2017,0.05000000074505806
10/22/2017,0.0
10/23/2017,0.0
10/24/2017,0.0
10/25/2017,0.0
10/26/2017,0.0
10/27/2017,0.0
10/28/2017,0.0
10/29/2017,0.0
10/30/2017,0.0
10/31/2017,0.0
11/01/2017,0.0
11/02/2017,0.0
11/03/2017,0.0
11/04/2017,0.0
11/05/2017,0.0
11/06/2017,0.10000000149011612
11/07/2017,0.10000000149011612
11/08/2017,1.2999999523162842
11/09/2017,0.20000000298023224
11/10/2017,0.30000001192092896
11/11/2017,0.0
11/12/2017,0.0
11/13/2017,0.0
11/14/2017,0.05000000074505806
11/15/2017,0.0
11/16/2017,0.0
11/17/2017,0.6000000238418579
11/18/2017,0.0
11/19/2017,0.4000000059604645
11/20/2017,0.0
11/21/2017,0.0
11/22/2017,0.0
11/23/2017,0.0
11/24/2017,0.0
11/25/2017,0.15000000596046448
11/26/2017,0.0
11/27/2017,0.0
11/28/2017,0.0
11/29/2017,0.10000000149011612
11/30/2017,0.0
12/01/2017,0.0
12/02/2017,0.0
12/03/2017,0.0
12/04/2017,0.0
12/05/2017,0.0
12/06/2017,0.0
12/07/2017,0.0
12/08/2017,0.0
12/09/2017,0.0
12/10/2017,0.0
12/11/2017,0.0
12/12/2017,0.0
12/13/2017,0.0
12/14/2017,0.0
12/15/2017,0.0
12/16/2017,0.05000000074505806
12/17/2017,0.05000000074505806
12/18/2017,0.0
12/19/2017,0.15000000596046448
12/20/2017,0.4000000059604645
12/21/2017,6.700000286102295
12/22/2017,0.30000001192092896
12/23/2017,0.0
12/24/2017,0.0
12/25/2017,0.05000000074505806
12/26/2017,0.0
12/27/2017,0.0
