JobID,02edd0e7-45f8-40f1-ba22-214f356e62c8
03/31/2015,0.0
04/01/2015,0.0
04/02/2015,0.0
04/03/2015,0.0
04/04/2015,0.10000000149011612
04/05/2015,0.0
04/06/2015,0.0
04/07/2015,0.0
04/08/2015,0.0
04/09/2015,0.15000000596046448
04/10/2015,0.0
04/11/2015,0.0
04/12/2015,0.0
04/13/2015,0.0
04/14/2015,0.02500000037252903
04/15/2015,0.0
04/16/2015,0.0
04/17/2015,0.0
04/18/2015,0.0
04/19/2015,0.0
04/20/2015,0.0
04/21/2015,0.0
04/22/2015,0.0
04/23/2015,0.0
04/24/2015,0.0
04/25/2015,0.0
04/26/2015,0.0
04/27/2015,0.0
04/28/2015,0.0
04/29/2015,0.0
04/30/2015,0.4750000238418579
05/01/2015,0.0
05/02/2015,0.0
05/03/2015,0.0
05/04/2015,0.8750000596046448
05/05/2015,0.05000000074505806
05/06/2015,0.15000000596046448
05/07/2015,0.0
05/08/2015,0.0
05/09/2015,0.0
05/10/2015,0.0
05/11/2015,0.0
05/12/2015,0.0
05/13/2015,0.0
05/14/2015,0.0
05/15/2015,0.0
05/16/2015,0.0
05/17/2015,0.0
05/18/2015,0.0
05/19/2015,0.0
05/20/2015,0.0
05/21/2015,0.0
05/22/2015,0.05000000074505806
05/23/2015,0.02500000037252903
05/24/2015,0.0
05/25/2015,0.0
05/26/2015,0.0
05/27/2015,0.0
05/28/2015,0.0
05/29/2015,0.0
05/30/2015,1.1500000953674316
05/31/2015,0.02500000037252903
06/01/2015,0.0
06/02/2015,0.02500000037252903
06/03/2015,2.2249999046325684
06/04/2015,0.0
06/05/2015,0.0
06/06/2015,0.05000000074505806
06/07/2015,0.0
06/08/2015,0.0
06/09/2015,0.0
06/10/2015,0.05000000074505806
06/11/2015,0.5750000476837158
06/12/2015,3.1000001430511475
06/13/2015,0.0
06/14/2015,0.0
06/15/2015,0.0
06/16/2015,16.30000114440918
06/17/2015,12.175000190734863
06/18/2015,0.0
06/19/2015,0.0
06/20/2015,0.0
06/21/2015,0.0
06/22/2015,0.0
06/23/2015,0.0
06/24/2015,0.0
06/25/2015,0.0
06/26/2015,0.0
06/27/2015,0.0
06/28/2015,0.0
06/29/2015,0.02500000037252903
06/30/2015,10.975000381469727
07/01/2015,10.52500057220459
07/02/2015,0.0
07/03/2015,0.07500000298023224
07/04/2015,0.0
07/05/2015,0.0
07/06/2015,5.949999809265137
07/07/2015,2.7249999046325684
07/08/2015,51.224998474121094
07/09/2015,54.625
07/10/2015,2.6500000953674316
07/11/2015,4.200000286102295
07/12/2015,1.850000023841858
07/13/2015,0.5249999761581421
07/14/2015,5.150000095367432
07/15/2015,7.350000381469727
07/16/2015,0.0
07/17/2015,0.10000000149011612
07/18/2015,0.0
07/19/2015,21.600000381469727
07/20/2015,0.0
07/21/2015,0.0
07/22/2015,0.07500000298023224
07/23/2015,0.30000001192092896
07/24/2015,8.600000381469727
07/25/2015,49.125003814697266
07/26/2015,1.9000000953674316
07/27/2015,2.200000047683716
07/28/2015,2.4000000953674316
07/29/2015,8.574999809265137
07/30/2015,18.775001525878906
07/31/2015,30.5
08/01/2015,6.350000381469727
08/02/2015,4.125
08/03/2015,0.05000000074505806
08/04/2015,9.449999809265137
08/05/2015,7.249999523162842
08/06/2015,0.0
08/07/2015,0.0
08/08/2015,0.30000001192092896
08/09/2015,16.350000381469727
08/10/2015,0.02500000037252903
08/11/2015,0.10000000149011612
08/12/2015,46.099998474121094
08/13/2015,9.175000190734863
08/14/2015,27.475000381469727
08/15/2015,7.775000095367432
08/16/2015,6.375
08/17/2015,27.55000114440918
08/18/2015,6.75
08/19/2015,58.850006103515625
08/20/2015,74.85000610351562
08/21/2015,8.100000381469727
08/22/2015,19.650001525878906
08/23/2015,5.025000095367432
08/24/2015,1.9500000476837158
08/25/2015,23.950000762939453
08/26/2015,4.675000190734863
08/27/2015,0.0
08/28/2015,6.875
08/29/2015,11.850000381469727
08/30/2015,4.875
08/31/2015,0.20000000298023224
09/01/2015,13.800000190734863
09/02/2015,0.699999988079071
09/03/2015,90.82499694824219
09/04/2015,3.875
09/05/2015,0.15000000596046448
09/06/2015,33.125
09/07/2015,21.75
09/08/2015,1.024999976158142
09/09/2015,0.0
09/10/2015,19.75
09/11/2015,4.950000286102295
09/12/2015,10.84999942779541
09/13/2015,24.525001525878906
09/14/2015,0.2250000238418579
09/15/2015,4.350000381469727
09/16/2015,37.57500076293945
09/17/2015,0.0
09/18/2015,0.0
09/19/2015,22.000001907348633
09/20/2015,20.850000381469727
09/21/2015,15.100000381469727
09/22/2015,24.30000114440918
09/23/2015,16.899999618530273
09/24/2015,0.3500000238418579
09/25/2015,0.0
09/26/2015,1.0499999523162842
09/27/2015,29.625
09/28/2015,12.125
09/29/2015,8.550000190734863
09/30/2015,0.875
10/01/2015,2.2750000953674316
10/02/2015,1.9500000476837158
10/03/2015,25.250001907348633
10/04/2015,0.02500000037252903
10/05/2015,0.3499999940395355
10/06/2015,35.75
10/07/2015,1.9000000953674316
10/08/2015,0.02500000037252903
10/09/2015,0.0
10/10/2015,0.0
10/11/2015,0.0
10/12/2015,0.0
10/13/2015,28.625
10/14/2015,19.67500114440918
10/15/2015,0.75
10/16/2015,1.375
10/17/2015,0.7250000238418579
10/18/2015,0.10000000149011612
10/19/2015,0.45000001788139343
10/20/2015,0.20000001788139343
10/21/2015,5.325000286102295
10/22/2015,0.375
10/23/2015,18.024999618530273
10/24/2015,0.07500000298023224
10/25/2015,1.725000023841858
10/26/2015,0.6499999761581421
10/27/2015,1.0750000476837158
10/28/2015,0.0
10/29/2015,0.0
10/30/2015,0.0
10/31/2015,0.0
11/01/2015,0.15000000596046448
11/02/2015,0.45000001788139343
11/03/2015,18.475000381469727
11/04/2015,0.0
11/05/2015,0.0
11/06/2015,0.0
11/07/2015,0.0
11/08/2015,0.0
11/09/2015,0.0
11/10/2015,0.0
11/11/2015,0.0
11/12/2015,3.6500000953674316
11/13/2015,1.7999999523162842
11/14/2015,0.5
11/15/2015,0.0
11/16/2015,0.0
11/17/2015,0.6000000238418579
11/18/2015,0.02500000037252903
11/19/2015,0.0
11/20/2015,0.125
11/21/2015,0.0
11/22/2015,2.4250001907348633
11/23/2015,2.875
11/24/2015,0.0
11/25/2015,0.22500000894069672
11/26/2015,0.07500000298023224
11/27/2015,0.25
11/28/2015,0.125
11/29/2015,0.20000000298023224
11/30/2015,1.2500001192092896
12/01/2015,0.07500000298023224
12/02/2015,0.0
12/03/2015,0.0
12/04/2015,0.0
12/05/2015,0.0
12/06/2015,0.0
12/07/2015,0.0
12/08/2015,0.0
12/09/2015,0.0
12/10/2015,0.20000000298023224
12/11/2015,0.4749999940395355
12/12/2015,0.125
12/13/2015,0.42500001192092896
12/14/2015,0.7500000596046448
12/15/2015,0.22499999403953552
12/16/2015,0.0
12/17/2015,0.0
12/18/2015,0.0
12/19/2015,0.0
12/20/2015,0.05000000074505806
12/21/2015,0.0
12/22/2015,0.0
12/23/2015,0.0
12/24/2015,0.02500000037252903
12/25/2015,0.0
12/26/2015,0.17499999701976776
12/27/2015,6.849999904632568
12/28/2015,0.925000011920929
12/29/2015,0.30000001192092896
12/30/2015,0.30000001192092896
12/31/2015,0.0
01/01/2016,0.125
01/02/2016,0.7000000476837158
01/03/2016,7.450000286102295
01/04/2016,26.774999618530273
01/05/2016,0.0
01/06/2016,0.0
01/07/2016,0.0
01/08/2016,0.0
01/09/2016,0.0
01/10/2016,0.0
01/11/2016,0.0
01/12/2016,0.0
01/13/2016,0.10000000149011612
01/14/2016,0.0
01/15/2016,0.0
01/16/2016,0.0
01/17/2016,0.0
01/18/2016,0.0
01/19/2016,0.0
01/20/2016,0.30000001192092896
01/21/2016,0.2750000059604645
01/22/2016,0.0
01/23/2016,0.0
01/24/2016,0.0
01/25/2016,0.0
01/26/2016,0.0
01/27/2016,2.0999999046325684
01/28/2016,0.0
01/29/2016,0.0
01/30/2016,0.0
01/31/2016,0.0
02/01/2016,0.0
02/02/2016,0.0
02/03/2016,0.0
02/04/2016,0.0
02/05/2016,0.0
02/06/2016,0.0
02/07/2016,0.0
02/08/2016,0.0
02/09/2016,0.0
02/10/2016,0.0
02/11/2016,0.0
02/12/2016,0.02500000037252903
02/13/2016,0.0
02/14/2016,0.0
02/15/2016,0.0
02/16/2016,0.0
02/17/2016,0.0
02/18/2016,0.0
02/19/2016,0.0
02/20/2016,5.5
02/21/2016,2.200000047683716
02/22/2016,0.07500000298023224
02/23/2016,0.0
02/24/2016,0.0
02/25/2016,0.0
02/26/2016,0.0
02/27/2016,0.07500000298023224
02/28/2016,1.100000023841858
02/29/2016,0.6000000238418579
03/01/2016,11.27500057220459
03/02/2016,0.5249999761581421
03/03/2016,0.0
03/04/2016,0.32499998807907104
03/05/2016,0.0
03/06/2016,0.0
03/07/2016,0.0
03/08/2016,0.0
03/09/2016,0.0
03/10/2016,0.0
03/11/2016,0.0
03/12/2016,0.0
03/13/2016,0.0
03/14/2016,0.0
03/15/2016,0.0
03/16/2016,0.0
03/17/2016,0.0
03/18/2016,0.0
03/19/2016,0.0
03/20/2016,0.0
03/21/2016,0.0
03/22/2016,0.32500001788139343
03/23/2016,0.07500000298023224
03/24/2016,0.05000000074505806
03/25/2016,0.6000000238418579
03/26/2016,0.0
03/27/2016,0.0
03/28/2016,0.0
03/29/2016,0.0
03/30/2016,0.0
03/31/2016,0.0
04/01/2016,0.0
04/02/2016,0.0
04/03/2016,0.0
04/04/2016,0.0
04/05/2016,0.0
04/06/2016,0.0
04/07/2016,0.0
04/08/2016,0.05000000074505806
04/09/2016,0.0
04/10/2016,0.0
04/11/2016,0.0
04/12/2016,0.0
04/13/2016,0.0
04/14/2016,0.0
04/15/2016,0.0
04/16/2016,0.0
04/17/2016,0.125
04/18/2016,0.0
04/19/2016,0.0
04/20/2016,0.0
04/21/2016,0.0
04/22/2016,0.0
04/23/2016,0.0
04/24/2016,0.0
04/25/2016,0.0
04/26/2016,0.0
04/27/2016,0.0
04/28/2016,0.0
04/29/2016,0.0
04/30/2016,0.0
05/01/2016,0.0
05/02/2016,0.0
05/03/2016,0.0
05/04/2016,0.0
05/05/2016,0.0
05/06/2016,0.0
05/07/2016,0.0
05/08/2016,0.0
05/09/2016,0.0
05/10/2016,0.0
05/11/2016,0.0
05/12/2016,0.125
05/13/2016,0.0
05/14/2016,0.07500000298023224
05/15/2016,0.0
05/16/2016,0.0
05/17/2016,0.0
05/18/2016,0.0
05/19/2016,0.0
05/20/2016,0.0
05/21/2016,0.0
05/22/2016,0.4000000059604645
05/23/2016,0.7999999523162842
05/24/2016,0.0
05/25/2016,0.0
05/26/2016,0.10000000149011612
05/27/2016,0.17499999701976776
05/28/2016,0.9000000357627869
05/29/2016,0.550000011920929
05/30/2016,0.0
05/31/2016,0.0
06/01/2016,1.375
06/02/2016,0.05000000074505806
06/03/2016,0.0
06/04/2016,0.0
06/05/2016,0.0
06/06/2016,0.0
06/07/2016,0.0
06/08/2016,0.7500000596046448
06/09/2016,0.0
06/10/2016,0.0
06/11/2016,0.0
06/12/2016,0.25
06/13/2016,0.17499999701976776
06/14/2016,0.02500000037252903
06/15/2016,0.0
06/16/2016,0.0
06/17/2016,0.02500000037252903
06/18/2016,0.0
06/19/2016,0.0
06/20/2016,0.0
06/21/2016,0.0
06/22/2016,0.0
06/23/2016,0.0
06/24/2016,0.0
06/25/2016,0.2750000059604645
06/26/2016,1.2000000476837158
06/27/2016,8.024999618530273
06/28/2016,46.07500457763672
06/29/2016,0.10000000149011612
06/30/2016,16.725000381469727
07/01/2016,0.0
07/02/2016,3.5250000953674316
07/03/2016,3.4749999046325684
07/04/2016,14.225000381469727
07/05/2016,0.15000000596046448
07/06/2016,0.0
07/07/2016,0.0
07/08/2016,0.0
07/09/2016,10.40000057220459
07/10/2016,0.0
07/11/2016,0.0
07/12/2016,0.0
07/13/2016,0.0
07/14/2016,0.17500001192092896
07/15/2016,4.625
07/16/2016,0.25
07/17/2016,0.0
07/18/2016,0.0
07/19/2016,20.100000381469727
07/20/2016,9.274999618530273
07/21/2016,8.65000057220459
07/22/2016,1.475000023841858
07/23/2016,3.7250003814697266
07/24/2016,29.799999237060547
07/25/2016,5.400000095367432
07/26/2016,0.20000000298023224
07/27/2016,0.5250000357627869
07/28/2016,0.42500001192092896
07/29/2016,0.6499999761581421
07/30/2016,6.625
07/31/2016,0.675000011920929
08/01/2016,18.75
08/02/2016,0.0
08/03/2016,0.05000000074505806
08/04/2016,0.05000000074505806
08/05/2016,1.4749999046325684
08/06/2016,2.625
08/07/2016,0.0
08/08/2016,0.0
08/09/2016,0.0
08/10/2016,1.25
08/11/2016,13.649999618530273
08/12/2016,6.599999904632568
08/13/2016,33.400001525878906
08/14/2016,0.75
08/15/2016,0.05000000074505806
08/16/2016,98.5250015258789
08/17/2016,0.10000000149011612
08/18/2016,0.8250000476837158
08/19/2016,14.925000190734863
08/20/2016,26.625
08/21/2016,4.474999904632568
08/22/2016,32.35000228881836
08/23/2016,0.0
08/24/2016,0.0
08/25/2016,0.3750000298023224
08/26/2016,0.9000000357627869
08/27/2016,4.625
08/28/2016,21.700000762939453
08/29/2016,24.149999618530273
08/30/2016,16.0
08/31/2016,1.5749999284744263
09/01/2016,97.10000610351562
09/02/2016,0.42500001192092896
09/03/2016,11.77500057220459
09/04/2016,0.0
09/05/2016,0.15000000596046448
09/06/2016,92.375
09/07/2016,14.574999809265137
09/08/2016,0.2750000059604645
09/09/2016,5.524999618530273
09/10/2016,6.599999904632568
09/11/2016,15.975000381469727
09/12/2016,15.200000762939453
09/13/2016,24.92500114440918
09/14/2016,0.10000000149011612
09/15/2016,0.07500000298023224
09/16/2016,6.125000476837158
09/17/2016,4.325000286102295
09/18/2016,3.2750000953674316
09/19/2016,54.97500228881836
09/20/2016,12.550000190734863
09/21/2016,0.07500000298023224
09/22/2016,0.0
09/23/2016,4.349999904632568
09/24/2016,10.949999809265137
09/25/2016,29.100000381469727
09/26/2016,2.075000047683716
09/27/2016,20.5
09/28/2016,48.54999923706055
09/29/2016,1.4500000476837158
09/30/2016,17.5
10/01/2016,0.05000000074505806
10/02/2016,1.475000023841858
10/03/2016,0.0
10/04/2016,0.0
10/05/2016,0.0
10/06/2016,8.199999809265137
10/07/2016,0.0
10/08/2016,0.0
10/09/2016,0.0
10/10/2016,0.07500000298023224
10/11/2016,0.0
10/12/2016,0.0
10/13/2016,0.0
10/14/2016,0.02500000037252903
10/15/2016,0.30000001192092896
10/16/2016,0.0
10/17/2016,2.2249999046325684
10/18/2016,0.9250000715255737
10/19/2016,0.0
10/20/2016,0.6499999761581421
10/21/2016,1.6500000953674316
10/22/2016,0.0
10/23/2016,0.0
10/24/2016,0.0
10/25/2016,0.824999988079071
10/26/2016,0.0
10/27/2016,0.10000000149011612
10/28/2016,0.02500000037252903
10/29/2016,0.0
10/30/2016,0.550000011920929
10/31/2016,1.6250001192092896
11/01/2016,0.32499998807907104
11/02/2016,0.0
11/03/2016,0.0
11/04/2016,0.4000000059604645
11/05/2016,3.375000476837158
11/06/2016,0.0
11/07/2016,0.0
11/08/2016,0.0
11/09/2016,0.05000000074505806
11/10/2016,0.3999999761581421
11/11/2016,0.07500000298023224
11/12/2016,0.0
11/13/2016,0.0
11/14/2016,0.02500000037252903
11/15/2016,0.675000011920929
11/16/2016,5.324999809265137
11/17/2016,0.42500001192092896
11/18/2016,0.07500000298023224
11/19/2016,0.02500000037252903
11/20/2016,0.0
11/21/2016,0.0
11/22/2016,0.0
11/23/2016,0.0
11/24/2016,0.02500000037252903
11/25/2016,0.15000000596046448
11/26/2016,0.0
11/27/2016,0.32500001788139343
11/28/2016,0.17499999701976776
11/29/2016,0.10000000149011612
11/30/2016,0.02500000037252903
12/01/2016,0.0
12/02/2016,0.0
12/03/2016,0.0
12/04/2016,0.02500000037252903
12/05/2016,0.0
12/06/2016,0.0
12/07/2016,0.0
12/08/2016,0.0
12/09/2016,0.0
12/10/2016,0.0
12/11/2016,0.10000000149011612
12/12/2016,0.0
12/13/2016,0.0
12/14/2016,0.10000000149011612
12/15/2016,4.074999809265137
12/16/2016,0.07500000298023224
12/17/2016,0.574999988079071
12/18/2016,2.825000286102295
12/19/2016,0.7000000476837158
12/20/2016,0.05000000074505806
12/21/2016,0.10000000149011612
12/22/2016,0.0
12/23/2016,0.0
12/24/2016,0.125
12/25/2016,0.0
12/26/2016,0.0
12/27/2016,0.0
12/28/2016,0.0
12/29/2016,0.0
12/30/2016,0.0
12/31/2016,0.0
01/01/2017,0.0
01/02/2017,0.0
01/03/2017,0.0
01/04/2017,0.0
01/05/2017,0.0
01/06/2017,0.0
01/07/2017,0.0
01/08/2017,0.02500000037252903
01/09/2017,0.5750000476837158
01/10/2017,0.0
01/11/2017,0.0
01/12/2017,0.0
01/13/2017,0.0
01/14/2017,0.0
01/15/2017,0.0
01/16/2017,0.0
01/17/2017,0.0
01/18/2017,0.0
01/19/2017,0.0
01/20/2017,0.0
01/21/2017,0.0
01/22/2017,0.0
01/23/2017,0.0
01/24/2017,0.0
01/25/2017,0.0
01/26/2017,0.02500000037252903
01/27/2017,0.0
01/28/2017,0.0
01/29/2017,0.0
01/30/2017,0.0
01/31/2017,0.0
02/01/2017,0.0
02/02/2017,0.0
02/03/2017,0.0
02/04/2017,0.0
02/05/2017,0.0
02/06/2017,0.0
02/07/2017,0.0
02/08/2017,0.0
02/09/2017,0.0
02/10/2017,0.0
02/11/2017,0.30000001192092896
02/12/2017,0.05000000074505806
02/13/2017,0.125
02/14/2017,0.125
02/15/2017,0.0
02/16/2017,0.0
02/17/2017,0.0
02/18/2017,0.15000000596046448
02/19/2017,0.7250000238418579
02/20/2017,0.0
02/21/2017,0.0
02/22/2017,0.0
02/23/2017,0.0
02/24/2017,0.0
02/25/2017,0.0
02/26/2017,0.0
02/27/2017,0.0
02/28/2017,0.0
03/01/2017,0.0
03/02/2017,0.0
03/03/2017,0.0
03/04/2017,0.0
03/05/2017,0.0
03/06/2017,0.0
03/07/2017,0.02500000037252903
03/08/2017,0.0
03/09/2017,0.0
03/10/2017,0.0
03/11/2017,0.0
03/12/2017,0.0
03/13/2017,0.0
03/14/2017,0.0
03/15/2017,0.02500000037252903
03/16/2017,0.7750000357627869
03/17/2017,0.0
03/18/2017,0.0
03/19/2017,0.0
03/20/2017,0.0
03/21/2017,0.0
03/22/2017,0.0
03/23/2017,0.0
03/24/2017,0.0
03/25/2017,0.0
03/26/2017,0.0
03/27/2017,0.0
03/28/2017,0.0
03/29/2017,0.0
03/30/2017,0.0
03/31/2017,0.0
04/01/2017,0.0
04/02/2017,0.0
04/03/2017,0.0
04/04/2017,0.0
04/05/2017,0.0
04/06/2017,0.0
04/07/2017,0.0
04/08/2017,0.0
04/09/2017,0.32499998807907104
04/10/2017,0.3999999761581421
04/11/2017,0.10000000149011612
04/12/2017,0.0
04/13/2017,0.0
04/14/2017,0.0
04/15/2017,0.0
04/16/2017,0.0
04/17/2017,0.0
04/18/2017,0.0
04/19/2017,0.0
04/20/2017,0.0
04/21/2017,0.0
04/22/2017,0.0
04/23/2017,0.0
04/24/2017,0.0
04/25/2017,0.0
04/26/2017,0.0
04/27/2017,0.0
04/28/2017,0.0
04/29/2017,0.0
04/30/2017,0.0
05/01/2017,0.0
05/02/2017,0.0
05/03/2017,0.0
05/04/2017,0.0
05/05/2017,0.0
05/06/2017,0.0
05/07/2017,0.0
05/08/2017,0.0
05/09/2017,0.0
05/10/2017,0.0
05/11/2017,0.0
05/12/2017,0.0
05/13/2017,0.0
05/14/2017,0.0
05/15/2017,0.02500000037252903
05/16/2017,0.0
05/17/2017,0.0
05/18/2017,0.0
05/19/2017,0.0
05/20/2017,0.0
05/21/2017,0.0
05/22/2017,0.02500000037252903
05/23/2017,0.0
05/24/2017,0.32499998807907104
05/25/2017,0.07500000298023224
05/26/2017,0.0
05/27/2017,0.0
05/28/2017,2.6750001907348633
05/29/2017,0.42500001192092896
05/30/2017,0.4749999940395355
05/31/2017,0.0
06/01/2017,0.0
06/02/2017,0.0
06/03/2017,0.0
06/04/2017,0.7500000596046448
06/05/2017,0.0
06/06/2017,0.0
06/07/2017,0.0
06/08/2017,0.0
06/09/2017,0.0
06/10/2017,1.8500001430511475
06/11/2017,0.0
06/12/2017,0.0
06/13/2017,0.0
06/14/2017,0.0
06/15/2017,0.0
06/16/2017,0.0
06/17/2017,0.0
06/18/2017,1.125
06/19/2017,0.0
06/20/2017,0.0
06/21/2017,0.0
06/22/2017,3.549999952316284
06/23/2017,0.5
06/24/2017,0.10000000149011612
06/25/2017,0.0
06/26/2017,4.175000190734863
06/27/2017,11.90000057220459
06/28/2017,32.974998474121094
06/29/2017,0.05000000074505806
06/30/2017,19.924999237060547
07/01/2017,10.450000762939453
07/02/2017,2.7249999046325684
07/03/2017,0.02500000037252903
07/04/2017,0.0
07/05/2017,0.0
07/06/2017,5.049999713897705
07/07/2017,5.650000095367432
07/08/2017,58.375003814697266
07/09/2017,0.05000000074505806
07/10/2017,0.0
07/11/2017,0.0
07/12/2017,50.20000457763672
07/13/2017,17.875
07/14/2017,91.5
07/15/2017,0.32499998807907104
07/16/2017,1.524999976158142
07/17/2017,26.424999237060547
07/18/2017,0.32500001788139343
07/19/2017,16.55000114440918
07/20/2017,1.7750000953674316
07/21/2017,32.849998474121094
07/22/2017,0.875
07/23/2017,0.0
07/24/2017,24.25
07/25/2017,1.9249999523162842
07/26/2017,0.0
07/27/2017,0.0
07/28/2017,4.099999904632568
07/29/2017,15.475000381469727
07/30/2017,48.47500228881836
07/31/2017,5.949999809265137
08/01/2017,0.0
08/02/2017,21.149999618530273
08/03/2017,19.049999237060547
08/04/2017,0.30000001192092896
08/05/2017,0.0
08/06/2017,0.0
08/07/2017,5.65000057220459
08/08/2017,1.3250000476837158
08/09/2017,18.075000762939453
08/10/2017,31.774999618530273
08/11/2017,26.375
08/12/2017,21.875
08/13/2017,22.75
08/14/2017,8.574999809265137
08/15/2017,0.07500000298023224
08/16/2017,18.825000762939453
08/17/2017,3.799999952316284
08/18/2017,42.92499923706055
08/19/2017,0.0
08/20/2017,26.72500228881836
08/21/2017,0.4750000238418579
08/22/2017,25.524999618530273
08/23/2017,42.275001525878906
08/24/2017,3.0500001907348633
08/25/2017,6.325000286102295
08/26/2017,8.725000381469727
08/27/2017,14.600000381469727
08/28/2017,3.8500001430511475
08/29/2017,0.20000000298023224
08/30/2017,0.5249999761581421
08/31/2017,8.02500057220459
09/01/2017,0.0
09/02/2017,0.0
09/03/2017,0.2750000059604645
09/04/2017,0.25
09/05/2017,11.600000381469727
09/06/2017,0.05000000074505806
09/07/2017,3.1750001907348633
09/08/2017,3.5
09/09/2017,12.449999809265137
09/10/2017,0.5249999761581421
09/11/2017,0.05000000074505806
09/12/2017,0.10000000149011612
09/13/2017,1.3000000715255737
09/14/2017,13.375000953674316
09/15/2017,0.0
09/16/2017,0.0
09/17/2017,0.2750000059604645
09/18/2017,8.100000381469727
09/19/2017,2.2750000953674316
09/20/2017,0.0
09/21/2017,0.0
09/22/2017,0.0
09/23/2017,0.5249999761581421
09/24/2017,8.75
09/25/2017,12.75
09/26/2017,0.4750000238418579
09/27/2017,0.15000000596046448
09/28/2017,3.325000286102295
09/29/2017,0.0
09/30/2017,2.3500001430511475
10/01/2017,0.10000000149011612
10/02/2017,7.949999809265137
10/03/2017,1.100000023841858
10/04/2017,1.0
10/05/2017,0.02500000037252903
10/06/2017,0.0
10/07/2017,0.02500000037252903
10/08/2017,1.625
10/09/2017,0.2750000059604645
10/10/2017,0.0
10/11/2017,0.32499998807907104
10/12/2017,26.92500114440918
10/13/2017,0.0
10/14/2017,0.0
10/15/2017,0.02500000037252903
10/16/2017,10.72499942779541
10/17/2017,0.6000000238418579
10/18/2017,0.05000000074505806
10/19/2017,0.0
10/20/2017,0.0
10/21/2017,0.0
10/22/2017,0.0
10/23/2017,0.0
10/24/2017,0.0
10/25/2017,0.0
10/26/2017,0.0
10/27/2017,0.0
10/28/2017,0.0
10/29/2017,0.0
10/30/2017,0.0
10/31/2017,0.0
11/01/2017,0.0
11/02/2017,0.0
11/03/2017,0.0
11/04/2017,0.0
11/05/2017,0.2750000059604645
11/06/2017,1.274999976158142
11/07/2017,0.07500000298023224
11/08/2017,0.07500000298023224
11/09/2017,0.375
11/10/2017,0.10000000149011612
11/11/2017,0.0
11/12/2017,0.0
11/13/2017,0.0
11/14/2017,0.0
11/15/2017,0.0
11/16/2017,0.0
11/17/2017,0.6000000238418579
11/18/2017,0.02500000037252903
11/19/2017,0.0
11/20/2017,0.0
11/21/2017,0.05000000074505806
11/22/2017,0.0
11/23/2017,0.0
11/24/2017,0.0
11/25/2017,0.125
11/26/2017,0.0
11/27/2017,0.0
11/28/2017,0.0
11/29/2017,0.22499999403953552
11/30/2017,0.0
12/01/2017,0.0
12/02/2017,0.0
12/03/2017,0.0
12/04/2017,0.0
12/05/2017,0.0
12/06/2017,0.0
12/07/2017,0.0
12/08/2017,0.0
12/09/2017,0.0
12/10/2017,0.0
12/11/2017,0.0
12/12/2017,0.0
12/13/2017,0.0
12/14/2017,0.0
12/15/2017,0.0
12/16/2017,0.20000000298023224
12/17/2017,0.0
12/18/2017,0.0
12/19/2017,0.32500001788139343
12/20/2017,0.10000000149011612
12/21/2017,7.5
12/22/2017,0.07500000298023224
12/23/2017,0.0
12/24/2017,0.0
12/25/2017,0.0
12/26/2017,0.0
12/27/2017,0.02500000037252903
12/28/2017,0.0
12/29/2017,0.0
12/30/2017,0.0
