JobID,c2f3ccf8-1c64-46c5-8ca7-8198ac5de088
04/24/2015,0.0
04/25/2015,0.0
04/26/2015,0.0
04/27/2015,0.0
04/28/2015,0.0
04/29/2015,0.0
04/30/2015,0.550000011920929
05/01/2015,0.0
05/02/2015,0.25
05/03/2015,0.0
05/04/2015,0.75
05/05/2015,0.05000000074505806
05/06/2015,0.10000000149011612
05/07/2015,0.25
05/08/2015,0.10000000149011612
05/09/2015,0.0
05/10/2015,0.0
05/11/2015,0.0
05/12/2015,0.0
05/13/2015,0.0
05/14/2015,0.0
05/15/2015,0.0
05/16/2015,0.4000000059604645
05/17/2015,0.0
05/18/2015,0.0
05/19/2015,0.0
05/20/2015,0.0
05/21/2015,0.0
05/22/2015,0.5
05/23/2015,0.0
05/24/2015,0.0
05/25/2015,0.0
05/26/2015,0.0
05/27/2015,0.44999998807907104
05/28/2015,0.0
05/29/2015,0.0
05/30/2015,0.20000000298023224
05/31/2015,1.8500001430511475
06/01/2015,0.05000000074505806
06/02/2015,0.0
06/03/2015,0.550000011920929
06/04/2015,0.0
06/05/2015,0.0
06/06/2015,0.05000000074505806
06/07/2015,0.05000000074505806
06/08/2015,0.0
06/09/2015,0.05000000074505806
06/10/2015,0.15000000596046448
06/11/2015,0.25
06/12/2015,0.6000000238418579
06/13/2015,0.15000000596046448
06/14/2015,0.7000000476837158
06/15/2015,0.10000000149011612
06/16/2015,0.4000000059604645
06/17/2015,4.75
06/18/2015,0.20000000298023224
06/19/2015,0.0
06/20/2015,0.0
06/21/2015,0.3500000238418579
06/22/2015,0.0
06/23/2015,0.0
06/24/2015,0.0
06/25/2015,0.0
06/26/2015,0.0
06/27/2015,0.0
06/28/2015,0.0
06/29/2015,0.0
06/30/2015,3.0999999046325684
07/01/2015,8.449999809265137
07/02/2015,0.05000000074505806
07/03/2015,0.15000000596046448
07/04/2015,0.0
07/05/2015,0.0
07/06/2015,0.10000000149011612
07/07/2015,0.10000000149011612
07/08/2015,5.150000095367432
07/09/2015,58.150001525878906
07/10/2015,2.3499999046325684
07/11/2015,0.6500000357627869
07/12/2015,0.8999999761581421
07/13/2015,0.4000000059604645
07/14/2015,1.0499999523162842
07/15/2015,2.0
07/16/2015,0.0
07/17/2015,0.0
07/18/2015,0.0
07/19/2015,2.1500000953674316
07/20/2015,0.05000000074505806
07/21/2015,0.0
07/22/2015,0.0
07/23/2015,0.05000000074505806
07/24/2015,4.550000190734863
07/25/2015,20.100000381469727
07/26/2015,3.5999999046325684
07/27/2015,8.050000190734863
07/28/2015,18.649999618530273
07/29/2015,4.150000095367432
07/30/2015,40.0
07/31/2015,8.399999618530273
08/01/2015,14.65000057220459
08/02/2015,4.150000095367432
08/03/2015,0.05000000074505806
08/04/2015,7.900000095367432
08/05/2015,6.850000381469727
08/06/2015,0.0
08/07/2015,0.0
08/08/2015,0.05000000074505806
08/09/2015,38.400001525878906
08/10/2015,1.25
08/11/2015,0.05000000074505806
08/12/2015,15.899999618530273
08/13/2015,1.25
08/14/2015,63.0
08/15/2015,17.100000381469727
08/16/2015,1.0500000715255737
08/17/2015,28.100000381469727
08/18/2015,1.5500000715255737
08/19/2015,19.80000114440918
08/20/2015,45.650001525878906
08/21/2015,48.150001525878906
08/22/2015,46.75
08/23/2015,8.300000190734863
08/24/2015,0.6499999761581421
08/25/2015,29.85000228881836
08/26/2015,0.5
08/27/2015,0.0
08/28/2015,2.1500000953674316
08/29/2015,39.20000076293945
08/30/2015,5.5
08/31/2015,1.0
09/01/2015,29.900001525878906
09/02/2015,0.6000000238418579
09/03/2015,24.5
09/04/2015,7.75
09/05/2015,0.0
09/06/2015,24.700000762939453
09/07/2015,21.950000762939453
09/08/2015,0.30000001192092896
09/09/2015,0.0
09/10/2015,21.600000381469727
09/11/2015,0.05000000074505806
09/12/2015,3.8000001907348633
09/13/2015,18.100000381469727
09/14/2015,0.5
09/15/2015,0.6000000238418579
09/16/2015,34.20000076293945
09/17/2015,0.0
09/18/2015,0.0
09/19/2015,0.45000001788139343
09/20/2015,17.100000381469727
09/21/2015,1.75
09/22/2015,16.400001525878906
09/23/2015,13.149999618530273
09/24/2015,0.800000011920929
09/25/2015,0.0
09/26/2015,0.8500000238418579
09/27/2015,50.5
09/28/2015,13.299999237060547
09/29/2015,1.2999999523162842
09/30/2015,6.700000286102295
10/01/2015,0.4000000059604645
10/02/2015,6.099999904632568
10/03/2015,11.399999618530273
10/04/2015,0.45000001788139343
10/05/2015,0.05000000074505806
10/06/2015,22.899999618530273
10/07/2015,2.3500001430511475
10/08/2015,0.05000000074505806
10/09/2015,0.0
10/10/2015,0.0
10/11/2015,0.0
10/12/2015,0.0
10/13/2015,16.150001525878906
10/14/2015,31.350000381469727
10/15/2015,11.550000190734863
10/16/2015,1.3000000715255737
10/17/2015,1.5500000715255737
10/18/2015,0.05000000074505806
10/19/2015,0.20000000298023224
10/20/2015,1.25
10/21/2015,7.700000286102295
10/22/2015,0.800000011920929
10/23/2015,23.299999237060547
10/24/2015,0.05000000074505806
10/25/2015,10.949999809265137
10/26/2015,5.550000190734863
10/27/2015,0.6000000238418579
10/28/2015,0.0
10/29/2015,0.0
10/30/2015,0.30000001192092896
10/31/2015,0.05000000074505806
11/01/2015,0.25
11/02/2015,1.5
11/03/2015,22.450000762939453
11/04/2015,0.20000000298023224
11/05/2015,0.0
11/06/2015,0.0
11/07/2015,0.0
11/08/2015,0.0
11/09/2015,0.0
11/10/2015,0.0
11/11/2015,0.0
11/12/2015,4.650000095367432
11/13/2015,5.350000381469727
11/14/2015,0.45000001788139343
11/15/2015,0.0
11/16/2015,0.0
11/17/2015,2.200000047683716
11/18/2015,0.0
11/19/2015,0.5
11/20/2015,0.0
11/21/2015,0.0
11/22/2015,1.1500000953674316
11/23/2015,0.0
11/24/2015,0.05000000074505806
11/25/2015,11.800000190734863
11/26/2015,0.0
11/27/2015,0.10000000149011612
11/28/2015,0.75
11/29/2015,0.15000000596046448
11/30/2015,0.8999999761581421
12/01/2015,0.10000000149011612
12/02/2015,0.05000000074505806
12/03/2015,0.05000000074505806
12/04/2015,0.0
12/05/2015,0.0
12/06/2015,0.0
12/07/2015,0.0
12/08/2015,0.0
12/09/2015,0.0
12/10/2015,0.6000000238418579
12/11/2015,0.5
12/12/2015,2.5999999046325684
12/13/2015,0.10000000149011612
12/14/2015,0.05000000074505806
12/15/2015,0.25
12/16/2015,0.05000000074505806
12/17/2015,0.0
12/18/2015,0.0
12/19/2015,0.05000000074505806
12/20/2015,0.0
12/21/2015,0.0
12/22/2015,0.05000000074505806
12/23/2015,0.0
12/24/2015,0.10000000149011612
12/25/2015,0.0
12/26/2015,1.7000000476837158
12/27/2015,9.949999809265137
12/28/2015,0.550000011920929
12/29/2015,0.10000000149011612
12/30/2015,0.05000000074505806
12/31/2015,0.0
01/01/2016,0.0
01/02/2016,0.15000000596046448
01/03/2016,38.20000076293945
01/04/2016,8.90000057220459
01/05/2016,0.05000000074505806
01/06/2016,0.0
01/07/2016,0.0
01/08/2016,0.0
01/09/2016,0.0
01/10/2016,0.0
01/11/2016,0.0
01/12/2016,0.0
01/13/2016,0.4000000059604645
01/14/2016,0.3499999940395355
01/15/2016,0.05000000074505806
01/16/2016,0.05000000074505806
01/17/2016,0.0
01/18/2016,0.0
01/19/2016,0.0
01/20/2016,0.0
01/21/2016,0.05000000074505806
01/22/2016,0.05000000074505806
01/23/2016,0.0
01/24/2016,0.0
01/25/2016,0.0
01/26/2016,0.0
01/27/2016,0.0
01/28/2016,0.0
01/29/2016,0.0
01/30/2016,0.05000000074505806
01/31/2016,0.0
02/01/2016,0.25
02/02/2016,0.0
02/03/2016,0.0
02/04/2016,0.0
02/05/2016,0.0
02/06/2016,0.0
02/07/2016,0.0
02/08/2016,0.0
02/09/2016,0.0
02/10/2016,0.05000000074505806
02/11/2016,0.0
02/12/2016,0.0
02/13/2016,0.0
02/14/2016,0.0
02/15/2016,0.0
02/16/2016,0.0
02/17/2016,0.0
02/18/2016,0.0
02/19/2016,0.05000000074505806
02/20/2016,1.600000023841858
02/21/2016,1.2000000476837158
02/22/2016,1.9500000476837158
02/23/2016,0.0
02/24/2016,0.0
02/25/2016,0.0
02/26/2016,0.10000000149011612
02/27/2016,0.05000000074505806
02/28/2016,0.15000000596046448
02/29/2016,2.1500000953674316
03/01/2016,4.199999809265137
03/02/2016,0.0
03/03/2016,1.850000023841858
03/04/2016,3.4000000953674316
03/05/2016,0.3499999940395355
03/06/2016,0.0
03/07/2016,0.10000000149011612
03/08/2016,0.0
03/09/2016,0.0
03/10/2016,0.0
03/11/2016,0.05000000074505806
03/12/2016,0.0
03/13/2016,0.0
03/14/2016,0.0
03/15/2016,0.05000000074505806
03/16/2016,0.0
03/17/2016,0.05000000074505806
03/18/2016,0.0
03/19/2016,0.0
03/20/2016,0.0
03/21/2016,0.0
03/22/2016,0.05000000074505806
03/23/2016,0.0
03/24/2016,0.3499999940395355
03/25/2016,0.4000000059604645
03/26/2016,0.0
03/27/2016,0.0
03/28/2016,0.0
03/29/2016,0.05000000074505806
03/30/2016,0.0
03/31/2016,0.0
04/01/2016,0.05000000074505806
04/02/2016,0.0
04/03/2016,0.0
04/04/2016,0.0
04/05/2016,0.05000000074505806
04/06/2016,0.0
04/07/2016,0.0
04/08/2016,0.05000000074505806
04/09/2016,0.0
04/10/2016,0.0
04/11/2016,0.05000000074505806
04/12/2016,0.0
04/13/2016,0.05000000074505806
04/14/2016,0.0
04/15/2016,0.0
04/16/2016,0.0
04/17/2016,0.0
04/18/2016,0.0
04/19/2016,0.0
04/20/2016,0.0
04/21/2016,0.25
04/22/2016,0.0
04/23/2016,2.5999999046325684
04/24/2016,0.30000001192092896
04/25/2016,0.10000000149011612
04/26/2016,0.30000001192092896
04/27/2016,0.25
04/28/2016,0.4000000059604645
04/29/2016,0.15000000596046448
04/30/2016,0.15000000596046448
05/01/2016,0.20000000298023224
05/02/2016,0.0
05/03/2016,0.05000000074505806
05/04/2016,0.15000000596046448
05/05/2016,0.15000000596046448
05/06/2016,0.15000000596046448
05/07/2016,0.0
05/08/2016,0.4000000059604645
05/09/2016,0.10000000149011612
05/10/2016,0.05000000074505806
05/11/2016,0.0
05/12/2016,0.10000000149011612
05/13/2016,0.10000000149011612
05/14/2016,0.20000000298023224
05/15/2016,0.0
05/16/2016,0.15000000596046448
05/17/2016,0.0
05/18/2016,0.0
05/19/2016,0.10000000149011612
05/20/2016,0.0
05/21/2016,0.15000000596046448
05/22/2016,1.4000000953674316
05/23/2016,0.05000000074505806
05/24/2016,0.0
05/25/2016,0.0
05/26/2016,0.0
05/27/2016,0.30000001192092896
05/28/2016,1.25
05/29/2016,0.550000011920929
05/30/2016,0.0
05/31/2016,0.05000000074505806
06/01/2016,0.15000000596046448
06/02/2016,0.10000000149011612
06/03/2016,0.0
06/04/2016,0.10000000149011612
06/05/2016,0.05000000074505806
06/06/2016,0.05000000074505806
06/07/2016,0.0
06/08/2016,0.30000001192092896
06/09/2016,0.3500000238418579
06/10/2016,0.0
06/11/2016,0.05000000074505806
06/12/2016,0.550000011920929
06/13/2016,0.20000000298023224
06/14/2016,0.10000000149011612
06/15/2016,0.05000000074505806
06/16/2016,0.0
06/17/2016,0.0
06/18/2016,0.15000000596046448
06/19/2016,0.10000000149011612
06/20/2016,0.0
06/21/2016,0.0
06/22/2016,0.0
06/23/2016,0.0
06/24/2016,0.15000000596046448
06/25/2016,2.299999952316284
06/26/2016,0.0
06/27/2016,0.05000000074505806
06/28/2016,7.800000190734863
06/29/2016,0.0
06/30/2016,20.75
07/01/2016,0.0
07/02/2016,38.55000305175781
07/03/2016,1.7000000476837158
07/04/2016,2.450000047683716
07/05/2016,0.45000001788139343
07/06/2016,0.0
07/07/2016,0.0
07/08/2016,0.0
07/09/2016,8.899999618530273
07/10/2016,0.0
07/11/2016,0.0
07/12/2016,0.0
07/13/2016,0.05000000074505806
07/14/2016,0.25
07/15/2016,8.75
07/16/2016,0.10000000149011612
07/17/2016,0.0
07/18/2016,0.0
07/19/2016,1.600000023841858
07/20/2016,5.150000095367432
07/21/2016,13.0
07/22/2016,1.350000023841858
07/23/2016,0.8999999761581421
07/24/2016,7.050000190734863
07/25/2016,20.400001525878906
07/26/2016,0.15000000596046448
07/27/2016,0.8999999761581421
07/28/2016,0.25
07/29/2016,0.0
07/30/2016,2.25
07/31/2016,1.2000000476837158
08/01/2016,6.949999809265137
08/02/2016,0.05000000074505806
08/03/2016,0.05000000074505806
08/04/2016,0.0
08/05/2016,0.0
08/06/2016,8.800000190734863
08/07/2016,0.0
08/08/2016,0.0
08/09/2016,0.0
08/10/2016,0.45000001788139343
08/11/2016,11.050000190734863
08/12/2016,5.400000095367432
08/13/2016,21.899999618530273
08/14/2016,0.44999998807907104
08/15/2016,0.20000000298023224
08/16/2016,55.70000076293945
08/17/2016,1.2000000476837158
08/18/2016,4.349999904632568
08/19/2016,0.800000011920929
08/20/2016,10.450000762939453
08/21/2016,4.699999809265137
08/22/2016,51.70000076293945
08/23/2016,0.05000000074505806
08/24/2016,0.0
08/25/2016,0.0
08/26/2016,0.0
08/27/2016,1.350000023841858
08/28/2016,3.75
08/29/2016,10.200000762939453
08/30/2016,11.550000190734863
08/31/2016,0.6499999761581421
09/01/2016,64.95000457763672
09/02/2016,0.6499999761581421
09/03/2016,51.80000305175781
09/04/2016,0.05000000074505806
09/05/2016,0.0
09/06/2016,49.25
09/07/2016,32.45000076293945
09/08/2016,0.05000000074505806
09/09/2016,17.549999237060547
09/10/2016,23.850000381469727
09/11/2016,12.950000762939453
09/12/2016,3.200000047683716
09/13/2016,19.75
09/14/2016,1.0
09/15/2016,0.05000000074505806
09/16/2016,2.0999999046325684
09/17/2016,3.5999999046325684
09/18/2016,5.850000381469727
09/19/2016,4.0
09/20/2016,15.549999237060547
09/21/2016,0.0
09/22/2016,0.05000000074505806
09/23/2016,1.149999976158142
09/24/2016,4.199999809265137
09/25/2016,70.19999694824219
09/26/2016,1.9500000476837158
09/27/2016,29.0
09/28/2016,60.29999923706055
09/29/2016,0.800000011920929
09/30/2016,12.350000381469727
10/01/2016,0.15000000596046448
10/02/2016,0.0
10/03/2016,0.0
10/04/2016,0.0
10/05/2016,0.0
10/06/2016,0.550000011920929
10/07/2016,0.05000000074505806
10/08/2016,0.0
10/09/2016,0.0
10/10/2016,0.05000000074505806
10/11/2016,0.0
10/12/2016,0.0
10/13/2016,0.0
10/14/2016,0.10000000149011612
10/15/2016,0.30000001192092896
10/16/2016,0.15000000596046448
10/17/2016,11.0
10/18/2016,2.8500001430511475
10/19/2016,0.0
10/20/2016,0.0
10/21/2016,0.05000000074505806
10/22/2016,0.0
10/23/2016,0.0
10/24/2016,0.800000011920929
10/25/2016,2.4000000953674316
10/26/2016,0.20000000298023224
10/27/2016,0.6500000357627869
10/28/2016,0.15000000596046448
10/29/2016,0.10000000149011612
10/30/2016,0.0
10/31/2016,0.30000001192092896
11/01/2016,0.10000000149011612
11/02/2016,0.10000000149011612
11/03/2016,0.30000001192092896
11/04/2016,0.4000000059604645
11/05/2016,5.0
11/06/2016,0.20000000298023224
11/07/2016,0.05000000074505806
11/08/2016,0.0
11/09/2016,0.0
11/10/2016,0.5
11/11/2016,0.05000000074505806
11/12/2016,0.0
11/13/2016,0.0
11/14/2016,0.05000000074505806
11/15/2016,0.25
11/16/2016,2.9000000953674316
11/17/2016,1.25
11/18/2016,0.10000000149011612
11/19/2016,0.44999998807907104
11/20/2016,0.05000000074505806
11/21/2016,0.0
11/22/2016,0.0
11/23/2016,0.0
11/24/2016,0.5
11/25/2016,0.25
11/26/2016,0.10000000149011612
11/27/2016,0.5
11/28/2016,0.0
11/29/2016,0.6499999761581421
11/30/2016,0.05000000074505806
12/01/2016,0.0
12/02/2016,0.0
12/03/2016,0.05000000074505806
12/04/2016,0.20000000298023224
12/05/2016,0.0
12/06/2016,0.0
12/07/2016,0.0
12/08/2016,0.0
12/09/2016,0.0
12/10/2016,0.0
12/11/2016,0.6000000238418579
12/12/2016,0.0
12/13/2016,0.0
12/14/2016,0.10000000149011612
12/15/2016,0.30000001192092896
12/16/2016,0.10000000149011612
12/17/2016,1.0
12/18/2016,0.8999999761581421
12/19/2016,0.0
12/20/2016,0.05000000074505806
12/21/2016,1.399999976158142
12/22/2016,0.05000000074505806
12/23/2016,0.0
12/24/2016,0.0
12/25/2016,0.0
12/26/2016,0.20000000298023224
12/27/2016,0.0
12/28/2016,0.15000000596046448
12/29/2016,0.0
12/30/2016,0.0
12/31/2016,0.10000000149011612
01/01/2017,0.0
01/02/2017,0.0
01/03/2017,0.0
01/04/2017,0.0
01/05/2017,0.0
01/06/2017,0.0
01/07/2017,0.0
01/08/2017,0.0
01/09/2017,0.30000001192092896
01/10/2017,0.0
01/11/2017,0.10000000149011612
01/12/2017,0.0
01/13/2017,0.0
01/14/2017,0.0
01/15/2017,0.0
01/16/2017,0.0
01/17/2017,0.05000000074505806
01/18/2017,0.0
01/19/2017,0.0
01/20/2017,0.0
01/21/2017,0.0
01/22/2017,0.0
01/23/2017,0.0
01/24/2017,0.0
01/25/2017,0.0
01/26/2017,0.0
01/27/2017,0.0
01/28/2017,0.0
01/29/2017,0.0
01/30/2017,0.0
01/31/2017,0.0
02/01/2017,0.0
02/02/2017,0.0
02/03/2017,0.0
02/04/2017,0.0
02/05/2017,0.0
02/06/2017,0.0
02/07/2017,0.0
02/08/2017,0.0
02/09/2017,0.0
02/10/2017,0.0
02/11/2017,1.3000000715255737
02/12/2017,0.0
02/13/2017,0.20000000298023224
02/14/2017,0.20000000298023224
02/15/2017,0.0
02/16/2017,0.15000000596046448
02/17/2017,0.0
02/18/2017,0.15000000596046448
02/19/2017,0.10000000149011612
02/20/2017,0.0
02/21/2017,0.05000000074505806
02/22/2017,0.0
02/23/2017,0.0
02/24/2017,0.5
02/25/2017,0.0
02/26/2017,0.20000000298023224
02/27/2017,0.0
02/28/2017,0.0
03/01/2017,0.0
03/02/2017,0.10000000149011612
03/03/2017,0.0
03/04/2017,0.05000000074505806
03/05/2017,0.0
03/06/2017,0.0
03/07/2017,0.0
03/08/2017,0.10000000149011612
03/09/2017,0.0
03/10/2017,0.0
03/11/2017,0.0
03/12/2017,0.0
03/13/2017,0.10000000149011612
03/14/2017,0.10000000149011612
03/15/2017,0.15000000596046448
03/16/2017,0.05000000074505806
03/17/2017,0.10000000149011612
03/18/2017,0.05000000074505806
03/19/2017,0.0
03/20/2017,0.20000000298023224
03/21/2017,0.05000000074505806
03/22/2017,0.0
03/23/2017,0.0
03/24/2017,0.05000000074505806
03/25/2017,0.0
03/26/2017,0.05000000074505806
03/27/2017,0.0
03/28/2017,0.05000000074505806
03/29/2017,0.10000000149011612
03/30/2017,0.0
03/31/2017,0.0
04/01/2017,0.0
04/02/2017,0.0
04/03/2017,0.05000000074505806
04/04/2017,0.0
04/05/2017,0.0
04/06/2017,0.0
04/07/2017,0.0
04/08/2017,0.05000000074505806
04/09/2017,0.05000000074505806
04/10/2017,0.10000000149011612
04/11/2017,0.0
04/12/2017,0.0
04/13/2017,0.0
04/14/2017,0.0
04/15/2017,0.0
04/16/2017,0.0
04/17/2017,0.0
04/18/2017,0.0
04/19/2017,0.0
04/20/2017,0.0
04/21/2017,0.0
04/22/2017,0.0
04/23/2017,0.0
04/24/2017,0.0
04/25/2017,0.0
04/26/2017,0.0
04/27/2017,0.15000000596046448
04/28/2017,0.0
04/29/2017,0.0
04/30/2017,0.0
05/01/2017,0.0
05/02/2017,0.05000000074505806
05/03/2017,0.05000000074505806
05/04/2017,0.0
05/05/2017,0.0
05/06/2017,0.0
05/07/2017,0.0
05/08/2017,0.05000000074505806
05/09/2017,0.0
05/10/2017,0.10000000149011612
05/11/2017,0.0
05/12/2017,0.0
05/13/2017,0.0
05/14/2017,0.0
05/15/2017,0.0
05/16/2017,0.0
05/17/2017,0.0
05/18/2017,0.0
05/19/2017,0.0
05/20/2017,0.0
05/21/2017,0.0
05/22/2017,0.0
05/23/2017,0.0
05/24/2017,0.6000000238418579
05/25/2017,0.15000000596046448
05/26/2017,0.05000000074505806
05/27/2017,0.15000000596046448
05/28/2017,5.400000095367432
05/29/2017,0.800000011920929
05/30/2017,1.4500000476837158
05/31/2017,0.05000000074505806
06/01/2017,0.0
06/02/2017,0.0
06/03/2017,0.0
06/04/2017,0.05000000074505806
06/05/2017,0.0
06/06/2017,0.0
06/07/2017,0.6000000238418579
06/08/2017,0.15000000596046448
06/09/2017,0.0
06/10/2017,0.0
06/11/2017,0.05000000074505806
06/12/2017,0.0
06/13/2017,0.0
06/14/2017,0.0
06/15/2017,0.0
06/16/2017,0.0
06/17/2017,0.0
06/18/2017,0.25
06/19/2017,0.0
06/20/2017,0.30000001192092896
06/21/2017,0.0
06/22/2017,7.699999809265137
06/23/2017,0.15000000596046448
06/24/2017,0.550000011920929
06/25/2017,0.05000000074505806
06/26/2017,0.6500000357627869
06/27/2017,11.850000381469727
06/28/2017,33.849998474121094
06/29/2017,0.05000000074505806
06/30/2017,17.600000381469727
07/01/2017,5.900000095367432
07/02/2017,18.450000762939453
07/03/2017,0.05000000074505806
07/04/2017,0.0
07/05/2017,0.0
07/06/2017,0.10000000149011612
07/07/2017,46.70000076293945
07/08/2017,63.55000305175781
07/09/2017,0.3500000238418579
07/10/2017,0.0
07/11/2017,0.0
07/12/2017,14.200000762939453
07/13/2017,49.70000076293945
07/14/2017,17.25
07/15/2017,6.700000286102295
07/16/2017,2.0
07/17/2017,1.350000023841858
07/18/2017,0.5
07/19/2017,7.950000286102295
07/20/2017,0.10000000149011612
07/21/2017,27.25
07/22/2017,0.5
07/23/2017,0.0
07/24/2017,14.050000190734863
07/25/2017,10.550000190734863
07/26/2017,0.0
07/27/2017,0.10000000149011612
07/28/2017,7.599999904632568
07/29/2017,45.70000076293945
07/30/2017,49.20000076293945
07/31/2017,13.100000381469727
08/01/2017,0.44999998807907104
08/02/2017,29.100000381469727
08/03/2017,21.299999237060547
08/04/2017,0.5
08/05/2017,0.10000000149011612
08/06/2017,0.0
08/07/2017,0.75
08/08/2017,0.4000000059604645
08/09/2017,6.650000095367432
08/10/2017,13.100000381469727
08/11/2017,13.850000381469727
08/12/2017,21.25
08/13/2017,63.75
08/14/2017,1.649999976158142
08/15/2017,0.20000000298023224
08/16/2017,10.450000762939453
08/17/2017,4.0
08/18/2017,17.350000381469727
08/19/2017,0.0
08/20/2017,17.650001525878906
08/21/2017,0.75
08/22/2017,8.899999618530273
08/23/2017,50.0
08/24/2017,32.25
08/25/2017,1.1500000953674316
08/26/2017,18.450000762939453
08/27/2017,18.200000762939453
08/28/2017,1.850000023841858
08/29/2017,0.15000000596046448
08/30/2017,0.05000000074505806
08/31/2017,12.300000190734863
09/01/2017,0.05000000074505806
09/02/2017,0.0
09/03/2017,0.44999998807907104
09/04/2017,0.3499999940395355
09/05/2017,4.599999904632568
09/06/2017,2.75
09/07/2017,1.100000023841858
09/08/2017,4.199999809265137
09/09/2017,3.25
09/10/2017,2.3000001907348633
09/11/2017,0.10000000149011612
09/12/2017,0.05000000074505806
09/13/2017,2.8499999046325684
09/14/2017,14.350000381469727
09/15/2017,0.0
09/16/2017,0.0
09/17/2017,0.25
09/18/2017,5.100000381469727
09/19/2017,5.449999809265137
09/20/2017,0.0
09/21/2017,0.0
09/22/2017,0.0
09/23/2017,0.10000000149011612
09/24/2017,17.600000381469727
09/25/2017,29.100000381469727
09/26/2017,2.299999952316284
09/27/2017,0.5
09/28/2017,4.699999809265137
09/29/2017,0.0
09/30/2017,1.4500000476837158
10/01/2017,0.0
10/02/2017,8.100000381469727
10/03/2017,1.2000000476837158
10/04/2017,2.0
10/05/2017,0.05000000074505806
10/06/2017,0.0
10/07/2017,0.0
10/08/2017,1.350000023841858
10/09/2017,0.0
10/10/2017,0.15000000596046448
10/11/2017,0.20000000298023224
10/12/2017,24.200000762939453
10/13/2017,0.550000011920929
10/14/2017,0.05000000074505806
10/15/2017,0.0
10/16/2017,8.700000762939453
10/17/2017,0.3500000238418579
10/18/2017,0.0
10/19/2017,0.0
10/20/2017,0.05000000074505806
10/21/2017,0.0
10/22/2017,0.0
10/23/2017,0.0
10/24/2017,0.0
10/25/2017,0.0
10/26/2017,0.0
10/27/2017,0.0
10/28/2017,0.0
10/29/2017,0.05000000074505806
10/30/2017,0.0
10/31/2017,0.0
11/01/2017,0.0
11/02/2017,0.0
11/03/2017,0.10000000149011612
11/04/2017,0.0
11/05/2017,0.05000000074505806
11/06/2017,0.0
11/07/2017,0.3500000238418579
11/08/2017,0.10000000149011612
11/09/2017,0.05000000074505806
11/10/2017,0.05000000074505806
11/11/2017,0.0
11/12/2017,0.0
11/13/2017,0.0
11/14/2017,0.0
11/15/2017,0.0
11/16/2017,0.0
11/17/2017,0.25
11/18/2017,0.10000000149011612
11/19/2017,0.0
11/20/2017,0.0
11/21/2017,0.0
11/22/2017,0.0
